step,ep_return,ep_len,value_loss,policy_loss,entropy,approx_kl,clipfrac
262295,118.0,118,,,,,
262764,469.0,469,,,,,
262939,175.0,175,,,,,
263097,158.0,158,,,,,
263597,500.0,500,,,,,
263835,238.0,238,,,,,
264192,,,58.28809356689453,-0.5940043926239014,0.5527229905128479,0.010866936296224594,0.11328125
264335,500.0,500,,,,,
264360,25.0,25,,,,,
264860,500.0,500,,,,,
265157,297.0,297,,,,,
265657,500.0,500,,,,,
265679,22.0,22,,,,,
265742,63.0,63,,,,,
265800,58.0,58,,,,,
266240,,,188.5752716064453,1.9062615633010864,0.5602437853813171,0.013361860066652298,0.12109375
266300,500.0,500,,,,,
266800,500.0,500,,,,,
267300,500.0,500,,,,,
267800,500.0,500,,,,,
268288,,,92.05282592773438,-1.270289659500122,0.627717137336731,0.01934364251792431,0.125
268300,500.0,500,,,,,
268800,500.0,500,,,,,
268822,22.0,22,,,,,
269322,500.0,500,,,,,
269461,139.0,139,,,,,
269961,500.0,500,,,,,
270332,371.0,371,,,,,
270336,,,124.57786560058594,-0.644189715385437,0.5836960077285767,0.030910396948456764,0.15234375
270479,147.0,147,,,,,
270776,297.0,297,,,,,
270956,180.0,180,,,,,
271027,71.0,71,,,,,
271194,167.0,167,,,,,
271341,147.0,147,,,,,
271456,115.0,115,,,,,
271525,69.0,69,,,,,
271673,148.0,148,,,,,
272173,500.0,500,,,,,
272354,181.0,181,,,,,
272384,,,127.20912170410156,3.0425586700439453,0.5267009735107422,0.12053095549345016,0.24609375
272854,500.0,500,,,,,
273052,198.0,198,,,,,
273217,165.0,165,,,,,
273373,156.0,156,,,,,
273492,119.0,119,,,,,
273563,71.0,71,,,,,
273702,139.0,139,,,,,
273839,137.0,137,,,,,
273976,137.0,137,,,,,
274116,140.0,140,,,,,
274432,,,36.22222137451172,0.95769202709198,0.5691823959350586,0.016866350546479225,0.16796875
274616,500.0,500,,,,,
274642,26.0,26,,,,,
274662,20.0,20,,,,,
275162,500.0,500,,,,,
275181,19.0,19,,,,,
275342,161.0,161,,,,,
275732,390.0,390,,,,,
275898,166.0,166,,,,,
276222,324.0,324,,,,,
276480,,,124.95861053466797,1.6469764709472656,0.5676282644271851,0.02397436648607254,0.12890625
276629,407.0,407,,,,,
276786,157.0,157,,,,,
276807,21.0,21,,,,,
276969,162.0,162,,,,,
277469,500.0,500,,,,,
277671,202.0,202,,,,,
277959,288.0,288,,,,,
277988,29.0,29,,,,,
278062,74.0,74,,,,,
278198,136.0,136,,,,,
278383,185.0,185,,,,,
278528,,,82.56278991699219,0.9477918744087219,0.5153778791427612,0.045961588621139526,0.21875
278883,500.0,500,,,,,
279156,273.0,273,,,,,
279656,500.0,500,,,,,
280156,500.0,500,,,,,
280576,,,93.93067932128906,-1.5792728662490845,0.6045719981193542,0.01030836720019579,0.1328125
280656,500.0,500,,,,,
280674,18.0,18,,,,,
280728,54.0,54,,,,,
280870,142.0,142,,,,,
280928,58.0,58,,,,,
281142,214.0,214,,,,,
281513,371.0,371,,,,,
281752,239.0,239,,,,,
281799,47.0,47,,,,,
281939,140.0,140,,,,,
281955,16.0,16,,,,,
282455,500.0,500,,,,,
282519,64.0,64,,,,,
282561,42.0,42,,,,,
282624,,,209.75442504882812,8.592119216918945,0.5223132371902466,0.916908323764801,0.25
282736,175.0,175,,,,,
282932,196.0,196,,,,,
283080,148.0,148,,,,,
283279,199.0,199,,,,,
283331,52.0,52,,,,,
283575,244.0,244,,,,,
283937,362.0,362,,,,,
284110,173.0,173,,,,,
284256,146.0,146,,,,,
284513,257.0,257,,,,,
284672,,,58.04957580566406,1.1911091804504395,0.5521065592765808,0.052822452038526535,0.11328125
284685,172.0,172,,,,,
284877,192.0,192,,,,,
284987,110.0,110,,,,,
285019,32.0,32,,,,,
285213,194.0,194,,,,,
285446,233.0,233,,,,,
285668,222.0,222,,,,,
285836,168.0,168,,,,,
286005,169.0,169,,,,,
286018,13.0,13,,,,,
286346,328.0,328,,,,,
286522,176.0,176,,,,,
286539,17.0,17,,,,,
286709,170.0,170,,,,,
286720,,,63.979095458984375,1.7879985570907593,0.526207447052002,0.07543354481458664,0.1875
286920,211.0,211,,,,,
287420,500.0,500,,,,,
287642,222.0,222,,,,,
287767,125.0,125,,,,,
287896,129.0,129,,,,,
288117,221.0,221,,,,,
288244,127.0,127,,,,,
288278,34.0,34,,,,,
288531,253.0,253,,,,,
288741,210.0,210,,,,,
288768,,,25.87308120727539,0.5160019993782043,0.5984835624694824,0.024247121065855026,0.20703125
288820,79.0,79,,,,,
288851,31.0,31,,,,,
289285,434.0,434,,,,,
289436,151.0,151,,,,,
289597,161.0,161,,,,,
289809,212.0,212,,,,,
289941,132.0,132,,,,,
290121,180.0,180,,,,,
290292,171.0,171,,,,,
290475,183.0,183,,,,,
290816,,,50.552040100097656,0.5362800359725952,0.5398812294006348,0.014175981283187866,0.15625
290817,342.0,342,,,,,
291099,282.0,282,,,,,
291115,16.0,16,,,,,
291420,305.0,305,,,,,
291435,15.0,15,,,,,
291514,79.0,79,,,,,
291535,21.0,21,,,,,
292035,500.0,500,,,,,
292188,153.0,153,,,,,
292240,52.0,52,,,,,
292740,500.0,500,,,,,
292864,,,104.14473724365234,0.5555968284606934,0.49058738350868225,0.12643812596797943,0.15234375
293038,298.0,298,,,,,
293276,238.0,238,,,,,
293633,357.0,357,,,,,
293813,180.0,180,,,,,
294185,372.0,372,,,,,
294685,500.0,500,,,,,
294912,,,11.126466751098633,-2.2141456604003906,0.5605208873748779,0.04433033615350723,0.25390625
295185,500.0,500,,,,,
295350,165.0,165,,,,,
295850,500.0,500,,,,,
296350,500.0,500,,,,,
296850,500.0,500,,,,,
296960,,,112.5840072631836,-0.9555773735046387,0.5559986233711243,0.0037980470806360245,0.03125
297252,402.0,402,,,,,
297320,68.0,68,,,,,
297440,120.0,120,,,,,
297487,47.0,47,,,,,
297670,183.0,183,,,,,
297897,227.0,227,,,,,
297941,44.0,44,,,,,
297998,57.0,57,,,,,
298146,148.0,148,,,,,
298646,500.0,500,,,,,
299008,,,137.44830322265625,2.7306482791900635,0.525795042514801,0.23807239532470703,0.15234375
299146,500.0,500,,,,,
299398,252.0,252,,,,,
299814,416.0,416,,,,,
300038,224.0,224,,,,,
300290,252.0,252,,,,,
300359,69.0,69,,,,,
300684,325.0,325,,,,,
300910,226.0,226,,,,,
301056,,,43.50605773925781,-1.0369899272918701,0.5603261590003967,0.00864455010741949,0.1328125
301410,500.0,500,,,,,
301910,500.0,500,,,,,
302242,332.0,332,,,,,
302534,292.0,292,,,,,
303034,500.0,500,,,,,
303104,,,37.43162155151367,-3.6604347229003906,0.5439953207969666,0.006423450540751219,0.05859375
303534,500.0,500,,,,,
304034,500.0,500,,,,,
304534,500.0,500,,,,,
305034,500.0,500,,,,,
305152,,,118.2850570678711,-1.29891037940979,0.6083402633666992,0.01792570948600769,0.2265625
305371,337.0,337,,,,,
305562,191.0,191,,,,,
305600,38.0,38,,,,,
305653,53.0,53,,,,,
305996,343.0,343,,,,,
306212,216.0,216,,,,,
306557,345.0,345,,,,,
306715,158.0,158,,,,,
306726,11.0,11,,,,,
306845,119.0,119,,,,,
306967,122.0,122,,,,,
307115,148.0,148,,,,,
307200,,,104.9709243774414,1.9282679557800293,0.5145264863967896,0.04290459677577019,0.2578125
307615,500.0,500,,,,,
308115,500.0,500,,,,,
308615,500.0,500,,,,,
308761,146.0,146,,,,,
309133,372.0,372,,,,,
309248,,,72.18547058105469,-0.8981476426124573,0.6010972261428833,0.022598279640078545,0.1640625
309633,500.0,500,,,,,
310133,500.0,500,,,,,
310633,500.0,500,,,,,
311055,422.0,422,,,,,
311296,,,95.6255111694336,-1.0886662006378174,0.6066964864730835,0.015082819387316704,0.0859375
311413,358.0,358,,,,,
311439,26.0,26,,,,,
311500,61.0,61,,,,,
311549,49.0,49,,,,,
311598,49.0,49,,,,,
312098,500.0,500,,,,,
312210,112.0,112,,,,,
312280,70.0,70,,,,,
312780,500.0,500,,,,,
312857,77.0,77,,,,,
312932,75.0,75,,,,,
312951,19.0,19,,,,,
313020,69.0,69,,,,,
313344,,,250.74058532714844,5.32804012298584,0.4705946743488312,0.7109997272491455,0.23828125
313520,500.0,500,,,,,
314020,500.0,500,,,,,
314520,500.0,500,,,,,
315020,500.0,500,,,,,
315392,,,95.64645385742188,-1.4354028701782227,0.6581030488014221,0.027579350396990776,0.31640625
315520,500.0,500,,,,,
315534,14.0,14,,,,,
316034,500.0,500,,,,,
316373,339.0,339,,,,,
316393,20.0,20,,,,,
316893,500.0,500,,,,,
317072,179.0,179,,,,,
317139,67.0,67,,,,,
317193,54.0,54,,,,,
317388,195.0,195,,,,,
317440,,,114.02796936035156,1.0502591133117676,0.5391148328781128,0.13278834521770477,0.16796875
317888,500.0,500,,,,,
318388,500.0,500,,,,,
318888,500.0,500,,,,,
319388,500.0,500,,,,,
319488,,,40.65096664428711,-2.3699698448181152,0.6312870383262634,0.01789739355444908,0.08984375
319888,500.0,500,,,,,
320388,500.0,500,,,,,
320579,191.0,191,,,,,
321079,500.0,500,,,,,
321241,162.0,162,,,,,
321536,,,43.295806884765625,-2.0598549842834473,0.5959596633911133,0.021118370816111565,0.203125
321627,386.0,386,,,,,
322127,500.0,500,,,,,
322404,277.0,277,,,,,
322641,237.0,237,,,,,
322928,287.0,287,,,,,
323057,129.0,129,,,,,
323201,144.0,144,,,,,
323584,,,80.80902099609375,-0.08131830394268036,0.5574213266372681,0.07288116216659546,0.18359375
323701,500.0,500,,,,,
324201,500.0,500,,,,,
324701,500.0,500,,,,,
325201,500.0,500,,,,,
325632,,,75.90122985839844,-1.974450945854187,0.6229562759399414,0.014146608300507069,0.13671875
325640,439.0,439,,,,,
326140,500.0,500,,,,,
326475,335.0,335,,,,,
326563,88.0,88,,,,,
327063,500.0,500,,,,,
327563,500.0,500,,,,,
327680,,,167.14857482910156,0.4304242730140686,0.5961095094680786,0.039722196757793427,0.23046875
327920,357.0,357,,,,,
328101,181.0,181,,,,,
328208,107.0,107,,,,,
328287,79.0,79,,,,,
328425,138.0,138,,,,,
328515,90.0,90,,,,,
328539,24.0,24,,,,,
328654,115.0,115,,,,,
328800,146.0,146,,,,,
328919,119.0,119,,,,,
329071,152.0,152,,,,,
329201,130.0,130,,,,,
329396,195.0,195,,,,,
329726,330.0,330,,,,,
329728,,,196.7747344970703,6.871735095977783,0.495396226644516,0.2239864468574524,0.23828125
329920,194.0,194,,,,,
330133,213.0,213,,,,,
330602,469.0,469,,,,,
330758,156.0,156,,,,,
330941,183.0,183,,,,,
331083,142.0,142,,,,,
331235,152.0,152,,,,,
331476,241.0,241,,,,,
331704,228.0,228,,,,,
331776,,,4.2592315673828125,0.11011188477277756,0.5984979867935181,0.006996950134634972,0.08203125
331890,186.0,186,,,,,
332390,500.0,500,,,,,
332664,274.0,274,,,,,
332812,148.0,148,,,,,
333068,256.0,256,,,,,
333568,500.0,500,,,,,
333757,189.0,189,,,,,
333824,,,23.97791862487793,-0.4879176616668701,0.5862765908241272,0.01290231291204691,0.12109375
333880,123.0,123,,,,,
334021,141.0,141,,,,,
334233,212.0,212,,,,,
334402,169.0,169,,,,,
334902,500.0,500,,,,,
335122,220.0,220,,,,,
335415,293.0,293,,,,,
335740,325.0,325,,,,,
335872,,,87.83027648925781,1.975303292274475,0.5303318500518799,0.03968474641442299,0.140625
335961,221.0,221,,,,,
336147,186.0,186,,,,,
336301,154.0,154,,,,,
336579,278.0,278,,,,,
336746,167.0,167,,,,,
336930,184.0,184,,,,,
337098,168.0,168,,,,,
337234,136.0,136,,,,,
337385,151.0,151,,,,,
337601,216.0,216,,,,,
337911,310.0,310,,,,,
337920,,,3.7683777809143066,0.8729193210601807,0.5626932382583618,0.022617975249886513,0.2421875
338052,141.0,141,,,,,
338164,112.0,112,,,,,
338322,158.0,158,,,,,
338503,181.0,181,,,,,
338651,148.0,148,,,,,
339081,430.0,430,,,,,
339106,25.0,25,,,,,
339606,500.0,500,,,,,
339837,231.0,231,,,,,
339868,31.0,31,,,,,
339968,,,83.99058532714844,1.2329392433166504,0.5375751256942749,0.03474279120564461,0.1328125
339983,115.0,115,,,,,
340011,28.0,28,,,,,
340065,54.0,54,,,,,
340565,500.0,500,,,,,
340752,187.0,187,,,,,
341252,500.0,500,,,,,
341284,32.0,32,,,,,
341466,182.0,182,,,,,
341500,34.0,34,,,,,
342000,500.0,500,,,,,
342016,,,142.86801147460938,1.5252107381820679,0.5614984631538391,0.2588910758495331,0.1796875
342190,190.0,190,,,,,
342690,500.0,500,,,,,
343190,500.0,500,,,,,
343626,436.0,436,,,,,
343878,252.0,252,,,,,
344064,,,14.554405212402344,-1.060837984085083,0.5828651189804077,0.01792324334383011,0.15625
344200,322.0,322,,,,,
344294,94.0,94,,,,,
344410,116.0,116,,,,,
344554,144.0,144,,,,,
344703,149.0,149,,,,,
345203,500.0,500,,,,,
345703,500.0,500,,,,,
346112,,,72.29948425292969,-0.3695259690284729,0.5543346405029297,0.016897862777113914,0.17578125
346197,494.0,494,,,,,
346697,500.0,500,,,,,
347197,500.0,500,,,,,
347589,392.0,392,,,,,
347766,177.0,177,,,,,
348160,,,38.89842224121094,-1.480930209159851,0.6056413054466248,0.01986837387084961,0.12109375
348266,500.0,500,,,,,
348766,500.0,500,,,,,
349129,363.0,363,,,,,
349629,500.0,500,,,,,
350129,500.0,500,,,,,
350208,,,114.86185455322266,0.07625320553779602,0.6009830236434937,0.013626248575747013,0.1875
350241,112.0,112,,,,,
350535,294.0,294,,,,,
350608,73.0,73,,,,,
350946,338.0,338,,,,,
351003,57.0,57,,,,,
351291,288.0,288,,,,,
351422,131.0,131,,,,,
351602,180.0,180,,,,,
351660,58.0,58,,,,,
351770,110.0,110,,,,,
352256,,,146.76803588867188,1.6610984802246094,0.48554348945617676,0.15759435296058655,0.28125
352270,500.0,500,,,,,
352503,233.0,233,,,,,
353003,500.0,500,,,,,
353503,500.0,500,,,,,
354003,500.0,500,,,,,
354304,,,103.472900390625,-1.1964656114578247,0.6209473609924316,0.024564238265156746,0.15234375
354503,500.0,500,,,,,
355003,500.0,500,,,,,
355299,296.0,296,,,,,
355346,47.0,47,,,,,
355707,361.0,361,,,,,
355721,14.0,14,,,,,
355744,23.0,23,,,,,
356093,349.0,349,,,,,
356352,,,114.17626953125,0.03680190443992615,0.5151554346084595,0.009923341684043407,0.12109375
356502,409.0,409,,,,,
357002,500.0,500,,,,,
357418,416.0,416,,,,,
357810,392.0,392,,,,,
358128,318.0,318,,,,,
358400,,,14.52497673034668,-1.8155978918075562,0.6022341251373291,0.023088783025741577,0.19140625
358467,339.0,339,,,,,
358481,14.0,14,,,,,
358505,24.0,24,,,,,
358999,494.0,494,,,,,
359055,56.0,56,,,,,
359411,356.0,356,,,,,
359435,24.0,24,,,,,
359461,26.0,26,,,,,
359662,201.0,201,,,,,
359698,36.0,36,,,,,
359735,37.0,37,,,,,
359756,21.0,21,,,,,
359811,55.0,55,,,,,
359976,165.0,165,,,,,
360074,98.0,98,,,,,
360387,313.0,313,,,,,
360440,53.0,53,,,,,
360448,,,271.34912109375,6.872803688049316,0.45024946331977844,0.2758413851261139,0.30859375
360940,500.0,500,,,,,
361440,500.0,500,,,,,
361667,227.0,227,,,,,
362005,338.0,338,,,,,
362162,157.0,157,,,,,
362496,,,40.398311614990234,-1.1559470891952515,0.5891848206520081,0.049861617386341095,0.24609375
362662,500.0,500,,,,,
363158,496.0,496,,,,,
363658,500.0,500,,,,,
364158,500.0,500,,,,,
364484,326.0,326,,,,,
364527,43.0,43,,,,,
364544,,,42.41080856323242,-1.1273574829101562,0.5626157522201538,0.01837998628616333,0.140625
364891,364.0,364,,,,,
365391,500.0,500,,,,,
365608,217.0,217,,,,,
366108,500.0,500,,,,,
366157,49.0,49,,,,,
366400,243.0,243,,,,,
366534,134.0,134,,,,,
366592,,,138.05807495117188,1.4794871807098389,0.5572931170463562,0.038962222635746,0.16796875
367034,500.0,500,,,,,
367534,500.0,500,,,,,
367616,82.0,82,,,,,
368116,500.0,500,,,,,
368616,500.0,500,,,,,
368640,,,132.63064575195312,-0.13413187861442566,0.562434196472168,0.013740938156843185,0.2109375
368683,67.0,67,,,,,
369183,500.0,500,,,,,
369683,500.0,500,,,,,
370183,500.0,500,,,,,
370683,500.0,500,,,,,
370688,,,113.06621551513672,-0.3666514456272125,0.5694787502288818,0.008405253291130066,0.03125
371158,475.0,475,,,,,
371658,500.0,500,,,,,
372158,500.0,500,,,,,
372658,500.0,500,,,,,
372736,,,73.5866928100586,-1.4378626346588135,0.5765182375907898,0.010811622254550457,0.05859375
373158,500.0,500,,,,,
373658,500.0,500,,,,,
373687,29.0,29,,,,,
374187,500.0,500,,,,,
374256,69.0,69,,,,,
374756,500.0,500,,,,,
374784,,,137.53738403320312,0.19099636375904083,0.6009776592254639,0.01662065088748932,0.16015625
375221,465.0,465,,,,,
375721,500.0,500,,,,,
376221,500.0,500,,,,,
376721,500.0,500,,,,,
376832,,,157.45285034179688,0.6943985223770142,0.5804130434989929,0.010608119890093803,0.08984375
377214,493.0,493,,,,,
377294,80.0,80,,,,,
377360,66.0,66,,,,,
377434,74.0,74,,,,,
377934,500.0,500,,,,,
378044,110.0,110,,,,,
378136,92.0,92,,,,,
378422,286.0,286,,,,,
378456,34.0,34,,,,,
378880,,,128.37789916992188,0.8788536787033081,0.5252166390419006,0.03291881084442139,0.08984375
378956,500.0,500,,,,,
379456,500.0,500,,,,,
379956,500.0,500,,,,,
380002,46.0,46,,,,,
380502,500.0,500,,,,,
380928,,,69.16581726074219,-0.9488990306854248,0.5350595116615295,0.02286960743367672,0.28125
380993,491.0,491,,,,,
381493,500.0,500,,,,,
381993,500.0,500,,,,,
382493,500.0,500,,,,,
382976,,,64.506103515625,-1.4618430137634277,0.6031081676483154,0.04360237717628479,0.08984375
382993,500.0,500,,,,,
383208,215.0,215,,,,,
383509,301.0,301,,,,,
383543,34.0,34,,,,,
384025,482.0,482,,,,,
384525,500.0,500,,,,,
384649,124.0,124,,,,,
385005,356.0,356,,,,,
385024,,,168.05335998535156,1.5482267141342163,0.5310035347938538,0.4274339973926544,0.1484375
385505,500.0,500,,,,,
386005,500.0,500,,,,,
386505,500.0,500,,,,,
386852,347.0,347,,,,,
387072,,,49.709251403808594,-1.0232362747192383,0.630014181137085,0.021722888574004173,0.15625
387352,500.0,500,,,,,
387437,85.0,85,,,,,
387937,500.0,500,,,,,
388157,220.0,220,,,,,
388373,216.0,216,,,,,
388445,72.0,72,,,,,
388606,161.0,161,,,,,
388670,64.0,64,,,,,
388703,33.0,33,,,,,
388849,146.0,146,,,,,
389120,,,233.57818603515625,4.051976203918457,0.5129693746566772,0.4831174612045288,0.1953125
389349,500.0,500,,,,,
389849,500.0,500,,,,,
390349,500.0,500,,,,,
390849,500.0,500,,,,,
391168,,,100.36481475830078,-1.0195748805999756,0.5979287624359131,0.015412485226988792,0.14453125
391215,366.0,366,,,,,
391372,157.0,157,,,,,
391436,64.0,64,,,,,
391483,47.0,47,,,,,
391578,95.0,95,,,,,
391692,114.0,114,,,,,
392192,500.0,500,,,,,
392211,19.0,19,,,,,
392323,112.0,112,,,,,
392823,500.0,500,,,,,
392955,132.0,132,,,,,
393023,68.0,68,,,,,
393216,,,204.57766723632812,4.802554607391357,0.48616716265678406,1.1489298343658447,0.16015625
393313,290.0,290,,,,,
393465,152.0,152,,,,,
393612,147.0,147,,,,,
393894,282.0,282,,,,,
394030,136.0,136,,,,,
394276,246.0,246,,,,,
394776,500.0,500,,,,,
394939,163.0,163,,,,,
395264,,,25.138919830322266,0.06778524816036224,0.5739672183990479,0.021083135157823563,0.2578125
395439,500.0,500,,,,,
395939,500.0,500,,,,,
396007,68.0,68,,,,,
396285,278.0,278,,,,,
396785,500.0,500,,,,,
397285,500.0,500,,,,,
397312,,,136.78794860839844,0.7923341393470764,0.5694241523742676,0.08860531449317932,0.10546875
397785,500.0,500,,,,,
398285,500.0,500,,,,,
398785,500.0,500,,,,,
399285,500.0,500,,,,,
399360,,,125.00060272216797,-0.43710383772850037,0.5892037153244019,0.011366656981408596,0.09375
399536,251.0,251,,,,,
399981,445.0,445,,,,,
400481,500.0,500,,,,,
400532,51.0,51,,,,,
400824,292.0,292,,,,,
400934,110.0,110,,,,,
401109,175.0,175,,,,,
401164,55.0,55,,,,,
401218,54.0,54,,,,,
401408,,,145.5528106689453,2.384418487548828,0.5195266008377075,0.1319923996925354,0.16015625
401718,500.0,500,,,,,
402218,500.0,500,,,,,
402718,500.0,500,,,,,
403079,361.0,361,,,,,
403456,,,39.19562911987305,-1.9412596225738525,0.6110882759094238,0.015285054221749306,0.140625
403579,500.0,500,,,,,
403834,255.0,255,,,,,
404334,500.0,500,,,,,
404834,500.0,500,,,,,
405039,205.0,205,,,,,
405504,,,63.018856048583984,-0.9443720579147339,0.5518816113471985,0.15153446793556213,0.27734375
405539,500.0,500,,,,,
406039,500.0,500,,,,,
406328,289.0,289,,,,,
406427,99.0,99,,,,,
406536,109.0,109,,,,,
406750,214.0,214,,,,,
407250,500.0,500,,,,,
407318,68.0,68,,,,,
407397,79.0,79,,,,,
407531,134.0,134,,,,,
407552,,,227.10040283203125,4.3113017082214355,0.4888124167919159,0.8541496992111206,0.1640625
407986,455.0,455,,,,,
408486,500.0,500,,,,,
408585,99.0,99,,,,,
409085,500.0,500,,,,,
409585,500.0,500,,,,,
409600,,,57.54075622558594,-0.7682201266288757,0.588997483253479,0.012276042252779007,0.04296875
410085,500.0,500,,,,,
410585,500.0,500,,,,,
410643,58.0,58,,,,,
411143,500.0,500,,,,,
411643,500.0,500,,,,,
411648,,,155.79957580566406,-0.03390383720397949,0.5950852036476135,0.009245602414011955,0.12890625
411865,222.0,222,,,,,
412219,354.0,354,,,,,
412294,75.0,75,,,,,
412311,17.0,17,,,,,
412484,173.0,173,,,,,
412720,236.0,236,,,,,
412981,261.0,261,,,,,
413097,116.0,116,,,,,
413115,18.0,18,,,,,
413299,184.0,184,,,,,
413550,251.0,251,,,,,
413696,,,108.18254089355469,2.516862392425537,0.5103090405464172,0.09605369716882706,0.12890625
414050,500.0,500,,,,,
414550,500.0,500,,,,,
415041,491.0,491,,,,,
415541,500.0,500,,,,,
415744,,,29.463851928710938,-1.3147940635681152,0.5928622484207153,0.0212453193962574,0.12109375
416041,500.0,500,,,,,
416541,500.0,500,,,,,
416797,256.0,256,,,,,
417297,500.0,500,,,,,
417673,376.0,376,,,,,
417792,,,75.85721588134766,-0.5258023738861084,0.6009262800216675,0.014913413673639297,0.140625
417958,285.0,285,,,,,
418262,304.0,304,,,,,
418556,294.0,294,,,,,
419056,500.0,500,,,,,
419108,52.0,52,,,,,
419546,438.0,438,,,,,
419802,256.0,256,,,,,
419840,,,85.34934997558594,0.36195939779281616,0.5493022203445435,0.05367375165224075,0.16015625
419895,93.0,93,,,,,
419924,29.0,29,,,,,
420424,500.0,500,,,,,
420844,420.0,420,,,,,
421031,187.0,187,,,,,
421150,119.0,119,,,,,
421185,35.0,35,,,,,
421685,500.0,500,,,,,
421888,,,116.85294342041016,2.135693311691284,0.5543181896209717,0.080244280397892,0.18359375
422185,500.0,500,,,,,
422535,350.0,350,,,,,
422778,243.0,243,,,,,
423212,434.0,434,,,,,
423449,237.0,237,,,,,
423936,,,15.259007453918457,-1.6696836948394775,0.6103320121765137,0.054579924792051315,0.2734375
423949,500.0,500,,,,,
424075,126.0,126,,,,,
424175,100.0,100,,,,,
424675,500.0,500,,,,,
425175,500.0,500,,,,,
425675,500.0,500,,,,,
425763,88.0,88,,,,,
425984,,,137.63381958007812,1.1009719371795654,0.5584469437599182,0.023712093010544777,0.1015625
426263,500.0,500,,,,,
426763,500.0,500,,,,,
427263,500.0,500,,,,,
427763,500.0,500,,,,,
427965,202.0,202,,,,,
428032,,,129.50662231445312,0.5466756820678711,0.6089062690734863,0.01352008432149887,0.1015625
428284,319.0,319,,,,,
428525,241.0,241,,,,,
429025,500.0,500,,,,,
429525,500.0,500,,,,,
430025,500.0,500,,,,,
430080,,,67.26673126220703,-1.0805491209030151,0.5516625642776489,0.008786619640886784,0.05859375
430525,500.0,500,,,,,
430577,52.0,52,,,,,
431077,500.0,500,,,,,
431577,500.0,500,,,,,
432077,500.0,500,,,,,
432128,,,147.43699645996094,0.8094425797462463,0.5757008790969849,0.0300922729074955,0.171875
432235,158.0,158,,,,,
432735,500.0,500,,,,,
433235,500.0,500,,,,,
433735,500.0,500,,,,,
434176,,,52.443023681640625,-1.6245135068893433,0.58845055103302,0.006166632287204266,0.0546875
434235,500.0,500,,,,,
434257,22.0,22,,,,,
434570,313.0,313,,,,,
435070,500.0,500,,,,,
435454,384.0,384,,,,,
435954,500.0,500,,,,,
436000,46.0,46,,,,,
436036,36.0,36,,,,,
436224,,,206.8082275390625,2.3155016899108887,0.5268322825431824,0.03180548548698425,0.10546875
436536,500.0,500,,,,,
437036,500.0,500,,,,,
437536,500.0,500,,,,,
437985,449.0,449,,,,,
438272,,,51.07781982421875,-1.3583526611328125,0.5966516137123108,0.01827618107199669,0.1328125
438485,500.0,500,,,,,
438985,500.0,500,,,,,
439041,56.0,56,,,,,
439541,500.0,500,,,,,
439695,154.0,154,,,,,
439864,169.0,169,,,,,
440320,,,117.01128387451172,0.8715630769729614,0.5769498348236084,0.04641232639551163,0.12890625
440364,500.0,500,,,,,
440864,500.0,500,,,,,
440884,20.0,20,,,,,
441384,500.0,500,,,,,
441884,500.0,500,,,,,
442178,294.0,294,,,,,
442368,,,77.72206115722656,-0.7228577136993408,0.5787626504898071,0.007831139490008354,0.06640625
442678,500.0,500,,,,,
443178,500.0,500,,,,,
443678,500.0,500,,,,,
444178,500.0,500,,,,,
444416,,,97.98088073730469,-0.9763460159301758,0.6129542589187622,0.009010113775730133,0.109375
444545,367.0,367,,,,,
444618,73.0,73,,,,,
445118,500.0,500,,,,,
445218,100.0,100,,,,,
445361,143.0,143,,,,,
445838,477.0,477,,,,,
446218,380.0,380,,,,,
446399,181.0,181,,,,,
446414,15.0,15,,,,,
446464,,,146.3746795654297,2.163154125213623,0.5216937065124512,0.1859508752822876,0.23828125
446914,500.0,500,,,,,
447414,500.0,500,,,,,
447781,367.0,367,,,,,
447952,171.0,171,,,,,
448278,326.0,326,,,,,
448512,,,97.25924682617188,0.10067296028137207,0.5829156041145325,0.02496623620390892,0.18359375
448770,492.0,492,,,,,
449066,296.0,296,,,,,
449566,500.0,500,,,,,
449738,172.0,172,,,,,
450238,500.0,500,,,,,
450370,132.0,132,,,,,
450398,28.0,28,,,,,
450560,,,160.5374298095703,1.412824034690857,0.5044727325439453,0.014530660584568977,0.109375
450898,500.0,500,,,,,
451398,500.0,500,,,,,
451898,500.0,500,,,,,
452398,500.0,500,,,,,
452608,,,105.74583435058594,-0.8366549015045166,0.6035537719726562,0.013741886243224144,0.15625
452898,500.0,500,,,,,
453398,500.0,500,,,,,
453898,500.0,500,,,,,
454398,500.0,500,,,,,
454656,,,37.539737701416016,-1.8603190183639526,0.6127356290817261,0.007271115668118,0.0546875
454746,348.0,348,,,,,
454951,205.0,205,,,,,
455451,500.0,500,,,,,
455711,260.0,260,,,,,
456211,500.0,500,,,,,
456325,114.0,114,,,,,
456489,164.0,164,,,,,
456704,,,193.2952880859375,2.3555874824523926,0.5441983938217163,0.022748326882719994,0.0859375
456989,500.0,500,,,,,
457489,500.0,500,,,,,
457989,500.0,500,,,,,
458489,500.0,500,,,,,
458752,,,77.47309875488281,-1.0369950532913208,0.6301172971725464,0.01973113790154457,0.16015625
458989,500.0,500,,,,,
459489,500.0,500,,,,,
459590,101.0,101,,,,,
460090,500.0,500,,,,,
460287,197.0,197,,,,,
460380,93.0,93,,,,,
460530,150.0,150,,,,,
