step,ep_return,ep_len,value_loss,policy_loss,entropy,approx_kl,clipfrac
90112,,,66.46891021728516,0.42408204078674316,0.5582369565963745,0.03841790184378624,0.109375
90344,234.0,234,,,,,
90730,386.0,386,,,,,
90873,143.0,143,,,,,
91002,129.0,129,,,,,
91148,146.0,146,,,,,
91302,154.0,154,,,,,
91598,296.0,296,,,,,
92090,492.0,492,,,,,
92160,,,6.324424743652344,-2.1877448558807373,0.6223865747451782,0.02208836004137993,0.2109375
92197,107.0,107,,,,,
92267,70.0,70,,,,,
92301,34.0,34,,,,,
92326,25.0,25,,,,,
92505,179.0,179,,,,,
92728,223.0,223,,,,,
92910,182.0,182,,,,,
92948,38.0,38,,,,,
93150,202.0,202,,,,,
93175,25.0,25,,,,,
93205,30.0,30,,,,,
93228,23.0,23,,,,,
93391,163.0,163,,,,,
93533,142.0,142,,,,,
93718,185.0,185,,,,,
93836,118.0,118,,,,,
94015,179.0,179,,,,,
94171,156.0,156,,,,,
94190,19.0,19,,,,,
94207,17.0,17,,,,,
94208,,,128.89886474609375,3.7735483646392822,0.4842391014099121,0.42318981885910034,0.28515625
94388,181.0,181,,,,,
94740,352.0,352,,,,,
94964,224.0,224,,,,,
95254,290.0,290,,,,,
95395,141.0,141,,,,,
95689,294.0,294,,,,,
96100,411.0,411,,,,,
96256,,,6.806462287902832,-3.199233055114746,0.5994997620582581,0.014647739939391613,0.203125
96352,252.0,252,,,,,
96656,304.0,304,,,,,
96720,64.0,64,,,,,
96819,99.0,99,,,,,
97194,375.0,375,,,,,
97548,354.0,354,,,,,
97763,215.0,215,,,,,
98099,336.0,336,,,,,
98135,36.0,36,,,,,
98304,,,23.560150146484375,-2.2004711627960205,0.5717951059341431,0.02347194030880928,0.16796875
98445,310.0,310,,,,,
98789,344.0,344,,,,,
98983,194.0,194,,,,,
99138,155.0,155,,,,,
99386,248.0,248,,,,,
99666,280.0,280,,,,,
100166,500.0,500,,,,,
100352,,,18.149953842163086,-2.7182178497314453,0.6039835214614868,0.016937172040343285,0.296875
100366,200.0,200,,,,,
100585,219.0,219,,,,,
100788,203.0,203,,,,,
100903,115.0,115,,,,,
101021,118.0,118,,,,,
101053,32.0,32,,,,,
101149,96.0,96,,,,,
101293,144.0,144,,,,,
101442,149.0,149,,,,,
101481,39.0,39,,,,,
101559,78.0,78,,,,,
101918,359.0,359,,,,,
102088,170.0,170,,,,,
102113,25.0,25,,,,,
102260,147.0,147,,,,,
102392,132.0,132,,,,,
102400,,,173.90362548828125,4.375298500061035,0.5039767026901245,0.08341729640960693,0.3359375
102637,245.0,245,,,,,
102870,233.0,233,,,,,
102988,118.0,118,,,,,
103193,205.0,205,,,,,
103330,137.0,137,,,,,
103513,183.0,183,,,,,
103677,164.0,164,,,,,
103834,157.0,157,,,,,
104025,191.0,191,,,,,
104211,186.0,186,,,,,
104436,225.0,225,,,,,
104448,,,17.534597396850586,-0.2714169919490814,0.5657722353935242,0.009443932212889194,0.08984375
104565,129.0,129,,,,,
104699,134.0,134,,,,,
104943,244.0,244,,,,,
105053,110.0,110,,,,,
105252,199.0,199,,,,,
105401,149.0,149,,,,,
105521,120.0,120,,,,,
105552,31.0,31,,,,,
105667,115.0,115,,,,,
105801,134.0,134,,,,,
105906,105.0,105,,,,,
106051,145.0,145,,,,,
106292,241.0,241,,,,,
106464,172.0,172,,,,,
106496,,,23.0357723236084,1.7094600200653076,0.5404344797134399,0.03542030602693558,0.328125
106629,165.0,165,,,,,
106845,216.0,216,,,,,
107148,303.0,303,,,,,
107321,173.0,173,,,,,
107552,231.0,231,,,,,
107836,284.0,284,,,,,
108233,397.0,397,,,,,
108250,17.0,17,,,,,
108440,190.0,190,,,,,
108544,,,13.804043769836426,-1.5615074634552002,0.6158719658851624,0.01317356526851654,0.171875
108685,245.0,245,,,,,
108894,209.0,209,,,,,
108958,64.0,64,,,,,
109012,54.0,54,,,,,
109252,240.0,240,,,,,
109284,32.0,32,,,,,
109338,54.0,54,,,,,
109568,230.0,230,,,,,
109586,18.0,18,,,,,
109763,177.0,177,,,,,
109808,45.0,45,,,,,
109825,17.0,17,,,,,
109882,57.0,57,,,,,
110097,215.0,215,,,,,
110113,16.0,16,,,,,
110180,67.0,67,,,,,
110277,97.0,97,,,,,
110393,116.0,116,,,,,
110431,38.0,38,,,,,
110592,,,188.00799560546875,5.093510627746582,0.3953162431716919,0.8326917290687561,0.421875
110782,351.0,351,,,,,
110948,166.0,166,,,,,
111430,482.0,482,,,,,
111588,158.0,158,,,,,
111906,318.0,318,,,,,
112108,202.0,202,,,,,
112256,148.0,148,,,,,
112501,245.0,245,,,,,
112640,,,2.8320016860961914,-1.6304140090942383,0.6194839477539062,0.028501708060503006,0.3125
112835,334.0,334,,,,,
113026,191.0,191,,,,,
113224,198.0,198,,,,,
113305,81.0,81,,,,,
113496,191.0,191,,,,,
113637,141.0,141,,,,,
114057,420.0,420,,,,,
114198,141.0,141,,,,,
114234,36.0,36,,,,,
114471,237.0,237,,,,,
114536,65.0,65,,,,,
114688,,,112.32156372070312,1.1145517826080322,0.4900174140930176,0.11963757872581482,0.23046875
114718,182.0,182,,,,,
114909,191.0,191,,,,,
115092,183.0,183,,,,,
115295,203.0,203,,,,,
115467,172.0,172,,,,,
115702,235.0,235,,,,,
115936,234.0,234,,,,,
116152,216.0,216,,,,,
116358,206.0,206,,,,,
116736,,,3.6848597526550293,-1.595561146736145,0.6235045790672302,0.03692564368247986,0.44140625
116858,500.0,500,,,,,
116894,36.0,36,,,,,
117078,184.0,184,,,,,
117297,219.0,219,,,,,
117317,20.0,20,,,,,
117541,224.0,224,,,,,
117562,21.0,21,,,,,
117866,304.0,304,,,,,
118030,164.0,164,,,,,
118051,21.0,21,,,,,
118079,28.0,28,,,,,
118102,23.0,23,,,,,
118135,33.0,33,,,,,
118149,14.0,14,,,,,
118353,204.0,204,,,,,
118652,299.0,299,,,,,
118784,,,167.83837890625,3.147993803024292,0.4437982141971588,0.43100792169570923,0.34765625
119132,480.0,480,,,,,
119408,276.0,276,,,,,
119746,338.0,338,,,,,
119885,139.0,139,,,,,
120114,229.0,229,,,,,
120267,153.0,153,,,,,
120767,500.0,500,,,,,
120832,,,21.08091163635254,-2.373060703277588,0.5995417237281799,0.008684985339641571,0.1015625
120861,94.0,94,,,,,
120908,47.0,47,,,,,
121017,109.0,109,,,,,
121083,66.0,66,,,,,
121213,130.0,130,,,,,
121443,230.0,230,,,,,
121647,204.0,204,,,,,
121800,153.0,153,,,,,
122023,223.0,223,,,,,
122228,205.0,205,,,,,
122383,155.0,155,,,,,
122825,442.0,442,,,,,
122847,22.0,22,,,,,
122880,,,118.42021179199219,3.0904388427734375,0.518130362033844,0.147194504737854,0.19921875
123071,224.0,224,,,,,
123378,307.0,307,,,,,
123592,214.0,214,,,,,
123772,180.0,180,,,,,
124019,247.0,247,,,,,
124270,251.0,251,,,,,
124588,318.0,318,,,,,
124838,250.0,250,,,,,
124928,,,3.4195752143859863,-1.447754144668579,0.6091454029083252,0.04135312885046005,0.39453125
125032,194.0,194,,,,,
125277,245.0,245,,,,,
125560,283.0,283,,,,,
125712,152.0,152,,,,,
125967,255.0,255,,,,,
126391,424.0,424,,,,,
126690,299.0,299,,,,,
126976,,,17.95934295654297,-1.7140095233917236,0.5856863856315613,0.008797775954008102,0.0859375
126998,308.0,308,,,,,
127181,183.0,183,,,,,
127640,459.0,459,,,,,
127911,271.0,271,,,,,
128171,260.0,260,,,,,
128506,335.0,335,,,,,
128731,225.0,225,,,,,
129024,,,4.916650295257568,-2.379986047744751,0.5946663618087769,0.007967877201735973,0.0859375
129119,388.0,388,,,,,
129619,500.0,500,,,,,
129765,146.0,146,,,,,
129778,13.0,13,,,,,
130161,383.0,383,,,,,
130411,250.0,250,,,,,
130444,33.0,33,,,,,
130513,69.0,69,,,,,
130533,20.0,20,,,,,
130663,130.0,130,,,,,
130770,107.0,107,,,,,
130841,71.0,71,,,,,
130949,108.0,108,,,,,
131014,65.0,65,,,,,
131072,,,227.31118774414062,3.568629264831543,0.47183918952941895,0.37008219957351685,0.38671875
131147,133.0,133,,,,,
131513,366.0,366,,,,,
131717,204.0,204,,,,,
131883,166.0,166,,,,,
132383,500.0,500,,,,,
132604,221.0,221,,,,,
132902,298.0,298,,,,,
133083,181.0,181,,,,,
133120,,,5.618477821350098,-1.3040364980697632,0.6060243844985962,0.034344661980867386,0.33984375
133583,500.0,500,,,,,
134083,500.0,500,,,,,
134583,500.0,500,,,,,
134603,20.0,20,,,,,
135103,500.0,500,,,,,
135168,,,137.26441955566406,-1.7276792526245117,0.5575615167617798,0.008692063391208649,0.0546875
135603,500.0,500,,,,,
136103,500.0,500,,,,,
136603,500.0,500,,,,,
137103,500.0,500,,,,,
137216,,,102.93611907958984,-0.5617403984069824,0.5595995187759399,0.03281555697321892,0.41015625
137603,500.0,500,,,,,
137624,21.0,21,,,,,
138124,500.0,500,,,,,
138141,17.0,17,,,,,
138277,136.0,136,,,,,
138317,40.0,40,,,,,
138338,21.0,21,,,,,
138350,12.0,12,,,,,
138410,60.0,60,,,,,
138452,42.0,42,,,,,
138952,500.0,500,,,,,
138977,25.0,25,,,,,
138991,14.0,14,,,,,
139007,16.0,16,,,,,
139024,17.0,17,,,,,
139044,20.0,20,,,,,
139066,22.0,22,,,,,
139264,,,222.17465209960938,3.645336151123047,0.4571036696434021,0.7900025248527527,0.35546875
139566,500.0,500,,,,,
140066,500.0,500,,,,,
140566,500.0,500,,,,,
141066,500.0,500,,,,,
141312,,,102.84785461425781,-0.6752288341522217,0.6503345370292664,0.03134213760495186,0.4140625
141555,489.0,489,,,,,
141727,172.0,172,,,,,
141810,83.0,83,,,,,
141882,72.0,72,,,,,
141959,77.0,77,,,,,
142358,399.0,399,,,,,
142413,55.0,55,,,,,
142541,128.0,128,,,,,
142666,125.0,125,,,,,
142827,161.0,161,,,,,
142918,91.0,91,,,,,
142966,48.0,48,,,,,
143054,88.0,88,,,,,
143111,57.0,57,,,,,
143178,67.0,67,,,,,
143308,130.0,130,,,,,
143360,,,164.22694396972656,6.774409294128418,0.510083019733429,0.7520299553871155,0.28125
143501,193.0,193,,,,,
143818,317.0,317,,,,,
143973,155.0,155,,,,,
144178,205.0,205,,,,,
144324,146.0,146,,,,,
144491,167.0,167,,,,,
144635,144.0,144,,,,,
144763,128.0,128,,,,,
144980,217.0,217,,,,,
145123,143.0,143,,,,,
145326,203.0,203,,,,,
145408,,,8.841170310974121,0.547221839427948,0.5750007629394531,0.011254658922553062,0.1484375
145672,346.0,346,,,,,
145836,164.0,164,,,,,
146029,193.0,193,,,,,
146195,166.0,166,,,,,
146473,278.0,278,,,,,
146624,151.0,151,,,,,
146941,317.0,317,,,,,
147150,209.0,209,,,,,
147361,211.0,211,,,,,
147456,,,43.868003845214844,0.7634782791137695,0.5769508481025696,0.018950529396533966,0.16796875
147569,208.0,208,,,,,
148051,482.0,482,,,,,
148285,234.0,234,,,,,
148540,255.0,255,,,,,
148685,145.0,145,,,,,
148875,190.0,190,,,,,
149077,202.0,202,,,,,
149264,187.0,187,,,,,
149504,,,10.043451309204102,-0.749778687953949,0.6035609245300293,0.016499917954206467,0.1796875
149764,500.0,500,,,,,
149931,167.0,167,,,,,
150283,352.0,352,,,,,
150434,151.0,151,,,,,
150702,268.0,268,,,,,
151202,500.0,500,,,,,
151360,158.0,158,,,,,
151552,,,61.838294982910156,-0.1159258633852005,0.5920575857162476,0.011456485837697983,0.10546875
151596,236.0,236,,,,,
151993,397.0,397,,,,,
152052,59.0,59,,,,,
152552,500.0,500,,,,,
152634,82.0,82,,,,,
152825,191.0,191,,,,,
152859,34.0,34,,,,,
152878,19.0,19,,,,,
152960,82.0,82,,,,,
153056,96.0,96,,,,,
153556,500.0,500,,,,,
153575,19.0,19,,,,,
153597,22.0,22,,,,,
153600,,,201.9723663330078,3.2181758880615234,0.47103166580200195,0.17598773539066315,0.37890625
153840,243.0,243,,,,,
154106,266.0,266,,,,,
154267,161.0,161,,,,,
154441,174.0,174,,,,,
154625,184.0,184,,,,,
154845,220.0,220,,,,,
155000,155.0,155,,,,,
155304,304.0,304,,,,,
155459,155.0,155,,,,,
155648,,,7.036633491516113,0.04266921430826187,0.5939052700996399,0.028350666165351868,0.2578125
155829,370.0,370,,,,,
156061,232.0,232,,,,,
156561,500.0,500,,,,,
157061,500.0,500,,,,,
157083,22.0,22,,,,,
157310,227.0,227,,,,,
157351,41.0,41,,,,,
157435,84.0,84,,,,,
157572,137.0,137,,,,,
157696,,,152.65585327148438,2.1008315086364746,0.5132187008857727,0.14574292302131653,0.21875
157844,272.0,272,,,,,
158261,417.0,417,,,,,
158521,260.0,260,,,,,
158843,322.0,322,,,,,
159013,170.0,170,,,,,
159198,185.0,185,,,,,
159389,191.0,191,,,,,
159564,175.0,175,,,,,
159744,,,7.273035049438477,-0.5682753324508667,0.5926092267036438,0.03065399080514908,0.26171875
159791,227.0,227,,,,,
160173,382.0,382,,,,,
160549,376.0,376,,,,,
160850,301.0,301,,,,,
161218,368.0,368,,,,,
161284,66.0,66,,,,,
161490,206.0,206,,,,,
161733,243.0,243,,,,,
161792,,,81.42119598388672,-0.1875743865966797,0.5379140377044678,0.029888654127717018,0.2578125
161920,187.0,187,,,,,
162086,166.0,166,,,,,
162344,258.0,258,,,,,
162553,209.0,209,,,,,
162910,357.0,357,,,,,
163089,179.0,179,,,,,
163324,235.0,235,,,,,
163553,229.0,229,,,,,
163645,92.0,92,,,,,
163796,151.0,151,,,,,
163840,,,43.20561218261719,0.5132279396057129,0.5583797097206116,0.022973081097006798,0.06640625
163971,175.0,175,,,,,
164249,278.0,278,,,,,
164411,162.0,162,,,,,
164885,474.0,474,,,,,
165062,177.0,177,,,,,
165442,380.0,380,,,,,
165569,127.0,127,,,,,
165724,155.0,155,,,,,
165854,130.0,130,,,,,
165888,,,5.209364891052246,0.03690042346715927,0.5962684154510498,0.026070160791277885,0.21484375
166191,337.0,337,,,,,
166296,105.0,105,,,,,
166496,200.0,200,,,,,
166827,331.0,331,,,,,
167138,311.0,311,,,,,
167484,346.0,346,,,,,
167721,237.0,237,,,,,
167867,146.0,146,,,,,
167936,,,47.21761703491211,-0.48582908511161804,0.5283021926879883,0.04111950844526291,0.203125
168367,500.0,500,,,,,
168426,59.0,59,,,,,
168475,49.0,49,,,,,
168503,28.0,28,,,,,
168557,54.0,54,,,,,
169057,500.0,500,,,,,
169144,87.0,87,,,,,
169393,249.0,249,,,,,
169468,75.0,75,,,,,
169706,238.0,238,,,,,
169720,14.0,14,,,,,
169737,17.0,17,,,,,
169761,24.0,24,,,,,
169984,,,139.2344970703125,1.9179916381835938,0.49347925186157227,0.40069639682769775,0.3125
170247,486.0,486,,,,,
170395,148.0,148,,,,,
170537,142.0,142,,,,,
170695,158.0,158,,,,,
170709,14.0,14,,,,,
170883,174.0,174,,,,,
171027,144.0,144,,,,,
171216,189.0,189,,,,,
171237,21.0,21,,,,,
171372,135.0,135,,,,,
171554,182.0,182,,,,,
171573,19.0,19,,,,,
171740,167.0,167,,,,,
171894,154.0,154,,,,,
172032,,,71.10391235351562,2.5086734294891357,0.5203054547309875,0.032687440514564514,0.31640625
172066,172.0,172,,,,,
172286,220.0,220,,,,,
172456,170.0,170,,,,,
172752,296.0,296,,,,,
173003,251.0,251,,,,,
173144,141.0,141,,,,,
173326,182.0,182,,,,,
173826,500.0,500,,,,,
174080,254.0,254,,,,,
174080,,,27.904273986816406,-0.6055285334587097,0.5867881774902344,0.014206698164343834,0.17578125
174231,151.0,151,,,,,
174367,136.0,136,,,,,
174645,278.0,278,,,,,
174831,186.0,186,,,,,
175280,449.0,449,,,,,
175780,500.0,500,,,,,
175982,202.0,202,,,,,
176128,,,38.0887565612793,-0.6205622553825378,0.5726232528686523,0.00881113950163126,0.05078125
176261,279.0,279,,,,,
176584,323.0,323,,,,,
176765,181.0,181,,,,,
176925,160.0,160,,,,,
177071,146.0,146,,,,,
177175,104.0,104,,,,,
177361,186.0,186,,,,,
177524,163.0,163,,,,,
177771,247.0,247,,,,,
178030,259.0,259,,,,,
178093,63.0,63,,,,,
178141,48.0,48,,,,,
178176,,,124.50367736816406,2.913383722305298,0.4989855885505676,0.09075921773910522,0.21875
178180,39.0,39,,,,,
178680,500.0,500,,,,,
178893,213.0,213,,,,,
179123,230.0,230,,,,,
179623,500.0,500,,,,,
179873,250.0,250,,,,,
180038,165.0,165,,,,,
180224,,,55.011417388916016,-1.8218004703521729,0.5641292929649353,0.010644027031958103,0.12890625
180420,382.0,382,,,,,
180920,500.0,500,,,,,
181077,157.0,157,,,,,
181577,500.0,500,,,,,
181759,182.0,182,,,,,
181805,46.0,46,,,,,
182202,397.0,397,,,,,
182272,,,34.54207229614258,-0.8080679178237915,0.5986519455909729,0.016399243846535683,0.1875
182702,500.0,500,,,,,
183202,500.0,500,,,,,
183702,500.0,500,,,,,
184202,500.0,500,,,,,
184287,85.0,85,,,,,
184320,,,116.81358337402344,-0.2896695137023926,0.5537428855895996,0.04760157689452171,0.234375
184787,500.0,500,,,,,
185287,500.0,500,,,,,
185787,500.0,500,,,,,
186287,500.0,500,,,,,
186368,,,107.81085968017578,-0.9792495369911194,0.593580961227417,0.008523721247911453,0.07421875
186787,500.0,500,,,,,
186827,40.0,40,,,,,
187327,500.0,500,,,,,
187349,22.0,22,,,,,
187849,500.0,500,,,,,
187949,100.0,100,,,,,
188416,,,248.29043579101562,2.2239251136779785,0.5838547945022583,0.06646470725536346,0.15625
188449,500.0,500,,,,,
188949,500.0,500,,,,,
189286,337.0,337,,,,,
189786,500.0,500,,,,,
190286,500.0,500,,,,,
190464,,,120.95863342285156,-1.13028883934021,0.6421487927436829,0.030147690325975418,0.2578125
190604,318.0,318,,,,,
190710,106.0,106,,,,,
190881,171.0,171,,,,,
190968,87.0,87,,,,,
191322,354.0,354,,,,,
191401,79.0,79,,,,,
191487,86.0,86,,,,,
191987,500.0,500,,,,,
192218,231.0,231,,,,,
192512,,,139.2707061767578,1.9250346422195435,0.501505970954895,0.7131662368774414,0.34375
192718,500.0,500,,,,,
192861,143.0,143,,,,,
193075,214.0,214,,,,,
193252,177.0,177,,,,,
193324,72.0,72,,,,,
193443,119.0,119,,,,,
193831,388.0,388,,,,,
194032,201.0,201,,,,,
194194,162.0,162,,,,,
194318,124.0,124,,,,,
194359,41.0,41,,,,,
194530,171.0,171,,,,,
194560,,,33.00107192993164,1.6471409797668457,0.5436333417892456,0.012730641290545464,0.1015625
194743,213.0,213,,,,,
194880,137.0,137,,,,,
195078,198.0,198,,,,,
195219,141.0,141,,,,,
195340,121.0,121,,,,,
195476,136.0,136,,,,,
195646,170.0,170,,,,,
195784,138.0,138,,,,,
195915,131.0,131,,,,,
196034,119.0,119,,,,,
196162,128.0,128,,,,,
196296,134.0,134,,,,,
196429,133.0,133,,,,,
196570,141.0,141,,,,,
196608,,,3.612529754638672,2.2120444774627686,0.5852141380310059,0.04440871253609657,0.3359375
196706,136.0,136,,,,,
196817,111.0,111,,,,,
196983,166.0,166,,,,,
197177,194.0,194,,,,,
197380,203.0,203,,,,,
197577,197.0,197,,,,,
197716,139.0,139,,,,,
197917,201.0,201,,,,,
198118,201.0,201,,,,,
198284,166.0,166,,,,,
198440,156.0,156,,,,,
198586,146.0,146,,,,,
198656,,,60.327369689941406,1.7973321676254272,0.5739152431488037,0.01082573365420103,0.12890625
198787,201.0,201,,,,,
198832,45.0,45,,,,,
198994,162.0,162,,,,,
199188,194.0,194,,,,,
199388,200.0,200,,,,,
199486,98.0,98,,,,,
199499,13.0,13,,,,,
199710,211.0,211,,,,,
199934,224.0,224,,,,,
200210,276.0,276,,,,,
200388,178.0,178,,,,,
200553,165.0,165,,,,,
200704,,,62.0572509765625,1.3844683170318604,0.5421488285064697,0.03886951133608818,0.15234375
200749,196.0,196,,,,,
200953,204.0,204,,,,,
201226,273.0,273,,,,,
201440,214.0,214,,,,,
201831,391.0,391,,,,,
202229,398.0,398,,,,,
202428,199.0,199,,,,,
202637,209.0,209,,,,,
202752,,,3.198212146759033,-1.2849717140197754,0.6061981916427612,0.04678702354431152,0.328125
202806,169.0,169,,,,,
202872,66.0,66,,,,,
203372,500.0,500,,,,,
203779,407.0,407,,,,,
203807,28.0,28,,,,,
203824,17.0,17,,,,,
204118,294.0,294,,,,,
204526,408.0,408,,,,,
204679,153.0,153,,,,,
204777,98.0,98,,,,,
204800,,,127.16508483886719,0.14625629782676697,0.4683268070220947,0.2763902246952057,0.171875
204911,134.0,134,,,,,
205104,193.0,193,,,,,
205173,69.0,69,,,,,
205571,398.0,398,,,,,
205695,124.0,124,,,,,
205818,123.0,123,,,,,
206009,191.0,191,,,,,
206326,317.0,317,,,,,
206392,66.0,66,,,,,
206649,257.0,257,,,,,
206838,189.0,189,,,,,
206848,,,63.62187576293945,1.3390237092971802,0.5328956842422485,0.05064638704061508,0.12109375
207091,253.0,253,,,,,
207258,167.0,167,,,,,
207639,381.0,381,,,,,
207808,169.0,169,,,,,
208022,214.0,214,,,,,
208202,180.0,180,,,,,
208424,222.0,222,,,,,
208582,158.0,158,,,,,
208849,267.0,267,,,,,
208896,,,3.3293864727020264,-0.6360608339309692,0.5956308841705322,0.028567427769303322,0.31640625
209132,283.0,283,,,,,
209193,61.0,61,,,,,
209484,291.0,291,,,,,
209957,473.0,473,,,,,
210303,346.0,346,,,,,
210803,500.0,500,,,,,
210854,51.0,51,,,,,
210875,21.0,21,,,,,
210944,,,71.2959213256836,-0.6832681894302368,0.5274953842163086,0.01018571387976408,0.10546875
211375,500.0,500,,,,,
211697,322.0,322,,,,,
212171,474.0,474,,,,,
212456,285.0,285,,,,,
212636,180.0,180,,,,,
212886,250.0,250,,,,,
212992,,,80.1449966430664,-0.5772416591644287,0.5336857438087463,0.05198046565055847,0.2734375
213386,500.0,500,,,,,
213886,500.0,500,,,,,
214334,448.0,448,,,,,
214834,500.0,500,,,,,
215040,,,110.96208190917969,-0.33119216561317444,0.5956146717071533,0.027032122015953064,0.19921875
215142,308.0,308,,,,,
215201,59.0,59,,,,,
215362,161.0,161,,,,,
215632,270.0,270,,,,,
216076,444.0,444,,,,,
216161,85.0,85,,,,,
216525,364.0,364,,,,,
216792,267.0,267,,,,,
217042,250.0,250,,,,,
217088,,,289.3015441894531,4.753825664520264,0.4599149823188782,0.09472246468067169,0.2265625
217478,436.0,436,,,,,
217709,231.0,231,,,,,
217876,167.0,167,,,,,
218033,157.0,157,,,,,
218235,202.0,202,,,,,
218735,500.0,500,,,,,
219136,,,31.9400634765625,-0.08795806765556335,0.5969525575637817,0.01505336444824934,0.140625
219235,500.0,500,,,,,
219735,500.0,500,,,,,
220235,500.0,500,,,,,
220478,243.0,243,,,,,
220978,500.0,500,,,,,
221184,,,50.323951721191406,-0.22602707147598267,0.6163851618766785,0.015732908621430397,0.171875
221211,233.0,233,,,,,
221332,121.0,121,,,,,
221538,206.0,206,,,,,
221571,33.0,33,,,,,
221784,213.0,213,,,,,
222006,222.0,222,,,,,
222019,13.0,13,,,,,
222235,216.0,216,,,,,
222366,131.0,131,,,,,
222710,344.0,344,,,,,
223210,500.0,500,,,,,
223232,,,134.56207275390625,2.9000797271728516,0.44770294427871704,0.580423891544342,0.390625
223501,291.0,291,,,,,
223730,229.0,229,,,,,
224230,500.0,500,,,,,
224679,449.0,449,,,,,
224936,257.0,257,,,,,
225136,200.0,200,,,,,
225280,,,12.326770782470703,-0.4009433388710022,0.6080255508422852,0.02852668985724449,0.32421875
225365,229.0,229,,,,,
225865,500.0,500,,,,,
225922,57.0,57,,,,,
226128,206.0,206,,,,,
226157,29.0,29,,,,,
226311,154.0,154,,,,,
226468,157.0,157,,,,,
226648,180.0,180,,,,,
227148,500.0,500,,,,,
227177,29.0,29,,,,,
227212,35.0,35,,,,,
227328,,,134.30743408203125,2.35392427444458,0.5143588781356812,0.09097659587860107,0.19140625
227712,500.0,500,,,,,
228212,500.0,500,,,,,
228712,500.0,500,,,,,
228882,170.0,170,,,,,
229012,130.0,130,,,,,
229376,,,125.32386779785156,0.14771291613578796,0.5820343494415283,0.009367616847157478,0.06640625
229512,500.0,500,,,,,
230012,500.0,500,,,,,
230191,179.0,179,,,,,
230357,166.0,166,,,,,
230857,500.0,500,,,,,
231357,500.0,500,,,,,
231424,,,116.91876220703125,1.0447088479995728,0.6133859157562256,0.021010037511587143,0.13671875
231588,231.0,231,,,,,
231755,167.0,167,,,,,
232255,500.0,500,,,,,
232401,146.0,146,,,,,
232550,149.0,149,,,,,
232569,19.0,19,,,,,
232634,65.0,65,,,,,
232754,120.0,120,,,,,
232793,39.0,39,,,,,
232984,191.0,191,,,,,
233112,128.0,128,,,,,
233301,189.0,189,,,,,
233434,133.0,133,,,,,
233472,,,108.88362121582031,3.8665390014648438,0.5170802474021912,0.05485563725233078,0.390625
233619,185.0,185,,,,,
234119,500.0,500,,,,,
234619,500.0,500,,,,,
234636,17.0,17,,,,,
235136,500.0,500,,,,,
235520,,,135.45016479492188,0.25380808115005493,0.5522938966751099,0.023230450227856636,0.0703125
235636,500.0,500,,,,,
236136,500.0,500,,,,,
236636,500.0,500,,,,,
237136,500.0,500,,,,,
237274,138.0,138,,,,,
237392,118.0,118,,,,,
237568,,,100.92112731933594,-0.27965664863586426,0.5587115287780762,0.010451411828398705,0.0703125
237892,500.0,500,,,,,
238023,131.0,131,,,,,
238211,188.0,188,,,,,
238253,42.0,42,,,,,
238388,135.0,135,,,,,
238888,500.0,500,,,,,
239044,156.0,156,,,,,
239544,500.0,500,,,,,
239572,28.0,28,,,,,
239616,,,99.76643371582031,1.2454891204833984,0.5361708402633667,0.032085269689559937,0.2109375
239830,258.0,258,,,,,
240330,500.0,500,,,,,
240830,500.0,500,,,,,
241039,209.0,209,,,,,
241281,242.0,242,,,,,
241540,259.0,259,,,,,
241664,,,53.618961334228516,-0.10649411380290985,0.5833419561386108,0.016779227182269096,0.1484375
242040,500.0,500,,,,,
242540,500.0,500,,,,,
243040,500.0,500,,,,,
243540,500.0,500,,,,,
243712,,,56.06684112548828,-1.1593822240829468,0.5844848155975342,0.00965266115963459,0.11328125
244040,500.0,500,,,,,
244540,500.0,500,,,,,
245040,500.0,500,,,,,
245540,500.0,500,,,,,
245760,,,44.61332702636719,-2.4918599128723145,0.5260962843894958,0.004894481040537357,0.06640625
246040,500.0,500,,,,,
246128,88.0,88,,,,,
246199,71.0,71,,,,,
246280,81.0,81,,,,,
246780,500.0,500,,,,,
246799,19.0,19,,,,,
247299,500.0,500,,,,,
247799,500.0,500,,,,,
247808,,,162.98861694335938,1.3803057670593262,0.49511414766311646,0.019954822957515717,0.1953125
248299,500.0,500,,,,,
248569,270.0,270,,,,,
249069,500.0,500,,,,,
249569,500.0,500,,,,,
249856,,,51.20188903808594,-1.4020352363586426,0.5613048672676086,0.01695515401661396,0.24609375
249946,377.0,377,,,,,
249969,23.0,23,,,,,
250469,500.0,500,,,,,
250969,500.0,500,,,,,
251469,500.0,500,,,,,
251904,,,158.6930389404297,-0.4042356610298157,0.5960092544555664,0.010479213669896126,0.10546875
251969,500.0,500,,,,,
252463,494.0,494,,,,,
252963,500.0,500,,,,,
253152,189.0,189,,,,,
253652,500.0,500,,,,,
253952,,,87.84744262695312,0.43277645111083984,0.5345190167427063,0.09608305990695953,0.44140625
254152,500.0,500,,,,,
254652,500.0,500,,,,,
255152,500.0,500,,,,,
255179,27.0,27,,,,,
255679,500.0,500,,,,,
256000,,,76.00865173339844,-1.3197702169418335,0.5619294047355652,0.01293563935905695,0.13671875
256179,500.0,500,,,,,
256270,91.0,91,,,,,
256770,500.0,500,,,,,
257270,500.0,500,,,,,
257345,75.0,75,,,,,
257845,500.0,500,,,,,
258031,186.0,186,,,,,
