step,ep_return,ep_len,value_loss,policy_loss,entropy,approx_kl,clipfrac
245222,500.0,500,,,,,
245722,500.0,500,,,,,
245760,,,84.38031005859375,-1.9260258674621582,0.5900812149047852,0.018755119293928146,0.1640625
246222,500.0,500,,,,,
246348,126.0,126,,,,,
246484,136.0,136,,,,,
246984,500.0,500,,,,,
247276,292.0,292,,,,,
247776,500.0,500,,,,,
247808,,,54.16661071777344,-1.481968641281128,0.6032223105430603,0.012583347037434578,0.17578125
248276,500.0,500,,,,,
248318,42.0,42,,,,,
248818,500.0,500,,,,,
248970,152.0,152,,,,,
249050,80.0,80,,,,,
249262,212.0,212,,,,,
249446,184.0,184,,,,,
249856,,,70.80963134765625,-1.228773832321167,0.5731731653213501,0.02497047185897827,0.16796875
249946,500.0,500,,,,,
250125,179.0,179,,,,,
250243,118.0,118,,,,,
250379,136.0,136,,,,,
250879,500.0,500,,,,,
251379,500.0,500,,,,,
251479,100.0,100,,,,,
251563,84.0,84,,,,,
251904,,,167.10208129882812,1.9681823253631592,0.5445874929428101,0.025830522179603577,0.10546875
252063,500.0,500,,,,,
252472,409.0,409,,,,,
252675,203.0,203,,,,,
253175,500.0,500,,,,,
253614,439.0,439,,,,,
253800,186.0,186,,,,,
253918,118.0,118,,,,,
253952,,,76.6298828125,0.628648042678833,0.5900624394416809,0.021993938833475113,0.1875
254418,500.0,500,,,,,
254599,181.0,181,,,,,
254736,137.0,137,,,,,
255086,350.0,350,,,,,
255233,147.0,147,,,,,
255369,136.0,136,,,,,
255647,278.0,278,,,,,
255997,350.0,350,,,,,
256000,,,52.7965202331543,0.14143379032611847,0.5423426628112793,0.041871361434459686,0.14453125
256123,126.0,126,,,,,
256260,137.0,137,,,,,
256445,185.0,185,,,,,
256945,500.0,500,,,,,
257088,143.0,143,,,,,
257218,130.0,130,,,,,
257360,142.0,142,,,,,
257592,232.0,232,,,,,
257719,127.0,127,,,,,
257873,154.0,154,,,,,
258048,,,35.86554718017578,1.5552077293395996,0.5862873792648315,0.015396534465253353,0.19921875
258373,500.0,500,,,,,
258719,346.0,346,,,,,
259168,449.0,449,,,,,
259579,411.0,411,,,,,
260079,500.0,500,,,,,
260096,,,71.20306396484375,-0.7719883322715759,0.6047027111053467,0.012559503316879272,0.15234375
260219,140.0,140,,,,,
260719,500.0,500,,,,,
260802,83.0,83,,,,,
261302,500.0,500,,,,,
261315,13.0,13,,,,,
261472,157.0,157,,,,,
261972,500.0,500,,,,,
262126,154.0,154,,,,,
262144,,,124.0722885131836,0.7491682767868042,0.5105836391448975,0.017119457945227623,0.23828125
262626,500.0,500,,,,,
262899,273.0,273,,,,,
263399,500.0,500,,,,,
263899,500.0,500,,,,,
264192,,,93.0981674194336,-1.6170700788497925,0.5742219686508179,0.0073735592886805534,0.109375
264399,500.0,500,,,,,
264899,500.0,500,,,,,
265102,203.0,203,,,,,
265602,500.0,500,,,,,
266102,500.0,500,,,,,
266240,,,87.71175384521484,-1.1907107830047607,0.5957872867584229,0.03910476341843605,0.46484375
266306,204.0,204,,,,,
266442,136.0,136,,,,,
266457,15.0,15,,,,,
266513,56.0,56,,,,,
266626,113.0,113,,,,,
266645,19.0,19,,,,,
266721,76.0,76,,,,,
267187,466.0,466,,,,,
267535,348.0,348,,,,,
267671,136.0,136,,,,,
267850,179.0,179,,,,,
267959,109.0,109,,,,,
267978,19.0,19,,,,,
268053,75.0,75,,,,,
268288,,,301.796875,7.467451572418213,0.40472012758255005,0.3115657866001129,0.515625
268454,401.0,401,,,,,
268626,172.0,172,,,,,
268687,61.0,61,,,,,
268799,112.0,112,,,,,
268970,171.0,171,,,,,
269300,330.0,330,,,,,
269415,115.0,115,,,,,
269545,130.0,130,,,,,
269953,408.0,408,,,,,
270073,120.0,120,,,,,
270233,160.0,160,,,,,
270336,,,25.484031677246094,1.9643888473510742,0.549816370010376,0.022084157913923264,0.11328125
270733,500.0,500,,,,,
271233,500.0,500,,,,,
271352,119.0,119,,,,,
271477,125.0,125,,,,,
271650,173.0,173,,,,,
271837,187.0,187,,,,,
271884,47.0,47,,,,,
272000,116.0,116,,,,,
272207,207.0,207,,,,,
272384,,,70.52685546875,1.5825246572494507,0.5699727535247803,0.017889946699142456,0.1875
272416,209.0,209,,,,,
272621,205.0,205,,,,,
272948,327.0,327,,,,,
273166,218.0,218,,,,,
273340,174.0,174,,,,,
273840,500.0,500,,,,,
274028,188.0,188,,,,,
274331,303.0,303,,,,,
274432,,,78.5811538696289,2.7166190147399902,0.5853906869888306,0.016969144344329834,0.15625
274620,289.0,289,,,,,
274784,164.0,164,,,,,
275019,235.0,235,,,,,
275213,194.0,194,,,,,
275478,265.0,265,,,,,
275715,237.0,237,,,,,
275982,267.0,267,,,,,
276480,,,23.676977157592773,-0.2765654921531677,0.5862362384796143,0.006715724244713783,0.0625
276482,500.0,500,,,,,
276629,147.0,147,,,,,
276909,280.0,280,,,,,
276939,30.0,30,,,,,
277129,190.0,190,,,,,
277629,500.0,500,,,,,
277812,183.0,183,,,,,
277999,187.0,187,,,,,
278132,133.0,133,,,,,
278528,,,105.22996520996094,1.5837736129760742,0.5797696113586426,0.009674660861492157,0.11328125
278620,488.0,488,,,,,
278636,16.0,16,,,,,
278651,15.0,15,,,,,
278670,19.0,19,,,,,
279170,500.0,500,,,,,
279670,500.0,500,,,,,
279834,164.0,164,,,,,
280334,500.0,500,,,,,
280433,99.0,99,,,,,
280576,,,138.55633544921875,1.2587014436721802,0.5448517799377441,0.14991901814937592,0.3125
280933,500.0,500,,,,,
281433,500.0,500,,,,,
281933,500.0,500,,,,,
281993,60.0,60,,,,,
282493,500.0,500,,,,,
282624,,,103.7156753540039,-0.6165978908538818,0.5795705914497375,0.047269538044929504,0.33203125
282853,360.0,360,,,,,
283353,500.0,500,,,,,
283541,188.0,188,,,,,
283705,164.0,164,,,,,
283863,158.0,158,,,,,
284035,172.0,172,,,,,
284264,229.0,229,,,,,
284672,,,38.25075149536133,-0.20895370841026306,0.586067795753479,0.01787363737821579,0.1640625
284691,427.0,427,,,,,
285191,500.0,500,,,,,
285641,450.0,450,,,,,
286141,500.0,500,,,,,
286641,500.0,500,,,,,
286720,,,120.44401550292969,-0.5539389848709106,0.5914697647094727,0.03787634149193764,0.10546875
287141,500.0,500,,,,,
287231,90.0,90,,,,,
287731,500.0,500,,,,,
287888,157.0,157,,,,,
287941,53.0,53,,,,,
288084,143.0,143,,,,,
288151,67.0,67,,,,,
288395,244.0,244,,,,,
288521,126.0,126,,,,,
288573,52.0,52,,,,,
288743,170.0,170,,,,,
288768,,,126.46481323242188,3.08736515045166,0.48869362473487854,0.17125406861305237,0.328125
289167,424.0,424,,,,,
289409,242.0,242,,,,,
289531,122.0,122,,,,,
289915,384.0,384,,,,,
290110,195.0,195,,,,,
290476,366.0,366,,,,,
290546,70.0,70,,,,,
290816,,,33.085243225097656,-0.48840922117233276,0.5820885300636292,0.01580582559108734,0.12109375
291037,491.0,491,,,,,
291363,326.0,326,,,,,
291715,352.0,352,,,,,
292215,500.0,500,,,,,
292596,381.0,381,,,,,
292757,161.0,161,,,,,
292864,,,44.056434631347656,-0.1262723207473755,0.6024423837661743,0.017530690878629684,0.1640625
292979,222.0,222,,,,,
293224,245.0,245,,,,,
293540,316.0,316,,,,,
294040,500.0,500,,,,,
294080,40.0,40,,,,,
294239,159.0,159,,,,,
294532,293.0,293,,,,,
294543,11.0,11,,,,,
294912,,,93.69939422607422,1.0172414779663086,0.5256220698356628,0.044628389179706573,0.1015625
295043,500.0,500,,,,,
295543,500.0,500,,,,,
296043,500.0,500,,,,,
296543,500.0,500,,,,,
296960,,,61.60344696044922,-0.7501876354217529,0.6173301935195923,0.015792101621627808,0.12890625
297043,500.0,500,,,,,
297543,500.0,500,,,,,
297684,141.0,141,,,,,
297763,79.0,79,,,,,
297899,136.0,136,,,,,
298027,128.0,128,,,,,
298199,172.0,172,,,,,
298343,144.0,144,,,,,
298469,126.0,126,,,,,
298615,146.0,146,,,,,
298672,57.0,57,,,,,
298831,159.0,159,,,,,
298862,31.0,31,,,,,
299008,,,177.13258361816406,4.545399188995361,0.5226027369499207,0.03400709480047226,0.34765625
299270,408.0,408,,,,,
299770,500.0,500,,,,,
299960,190.0,190,,,,,
300460,500.0,500,,,,,
300936,476.0,476,,,,,
301056,,,39.35776901245117,-1.2733004093170166,0.5911437273025513,0.01334963645786047,0.1640625
301436,500.0,500,,,,,
301936,500.0,500,,,,,
302235,299.0,299,,,,,
302394,159.0,159,,,,,
302458,64.0,64,,,,,
302958,500.0,500,,,,,
303104,,,83.10624694824219,0.509962797164917,0.5401749610900879,0.07167279720306396,0.17578125
303458,500.0,500,,,,,
303625,167.0,167,,,,,
303649,24.0,24,,,,,
303772,123.0,123,,,,,
304130,358.0,358,,,,,
304630,500.0,500,,,,,
305130,500.0,500,,,,,
305152,,,125.39967346191406,1.8260447978973389,0.5237044095993042,0.03599926084280014,0.1171875
305630,500.0,500,,,,,
306130,500.0,500,,,,,
306630,500.0,500,,,,,
306832,202.0,202,,,,,
307123,291.0,291,,,,,
307200,,,60.314605712890625,-0.51901775598526,0.6245204210281372,0.02084539085626602,0.25
307246,123.0,123,,,,,
307318,72.0,72,,,,,
307495,177.0,177,,,,,
307894,399.0,399,,,,,
308263,369.0,369,,,,,
308459,196.0,196,,,,,
308959,500.0,500,,,,,
309248,,,109.510986328125,0.8577699661254883,0.557747483253479,0.027692291885614395,0.14453125
309459,500.0,500,,,,,
309788,329.0,329,,,,,
309883,95.0,95,,,,,
310047,164.0,164,,,,,
310349,302.0,302,,,,,
310496,147.0,147,,,,,
310542,46.0,46,,,,,
310838,296.0,296,,,,,
311054,216.0,216,,,,,
311124,70.0,70,,,,,
311273,149.0,149,,,,,
311296,,,190.98016357421875,3.6115057468414307,0.49352583289146423,0.37415820360183716,0.2109375
311773,500.0,500,,,,,
312273,500.0,500,,,,,
312773,500.0,500,,,,,
313273,500.0,500,,,,,
313344,,,58.43259811401367,-1.1781808137893677,0.5873183012008667,0.020422615110874176,0.2421875
313393,120.0,120,,,,,
313893,500.0,500,,,,,
314229,336.0,336,,,,,
314729,500.0,500,,,,,
315040,311.0,311,,,,,
315392,,,93.15262603759766,-0.7179092764854431,0.583477795124054,0.01445944607257843,0.09765625
315540,500.0,500,,,,,
316040,500.0,500,,,,,
316540,500.0,500,,,,,
317040,500.0,500,,,,,
317440,,,46.161617279052734,-1.6898828744888306,0.5788742303848267,0.01052397396415472,0.15625
317540,500.0,500,,,,,
317781,241.0,241,,,,,
317848,67.0,67,,,,,
317897,49.0,49,,,,,
318397,500.0,500,,,,,
318412,15.0,15,,,,,
318477,65.0,65,,,,,
318977,500.0,500,,,,,
319477,500.0,500,,,,,
319488,,,149.3839569091797,0.47544506192207336,0.5205553770065308,0.02030140720307827,0.17578125
319977,500.0,500,,,,,
320477,500.0,500,,,,,
320819,342.0,342,,,,,
321319,500.0,500,,,,,
321536,,,49.97049331665039,-1.0490601062774658,0.6238396167755127,0.012824766337871552,0.15625
321819,500.0,500,,,,,
321866,47.0,47,,,,,
321894,28.0,28,,,,,
321981,87.0,87,,,,,
322051,70.0,70,,,,,
322146,95.0,95,,,,,
322646,500.0,500,,,,,
322714,68.0,68,,,,,
323183,469.0,469,,,,,
323344,161.0,161,,,,,
323376,32.0,32,,,,,
323584,,,174.09634399414062,3.273258924484253,0.4754614233970642,0.1889066845178604,0.26171875
323797,421.0,421,,,,,
324297,500.0,500,,,,,
324797,500.0,500,,,,,
325297,500.0,500,,,,,
325632,,,61.276607513427734,-1.9146312475204468,0.6195893287658691,0.041518665850162506,0.26171875
325797,500.0,500,,,,,
326198,401.0,401,,,,,
326698,500.0,500,,,,,
326975,277.0,277,,,,,
327475,500.0,500,,,,,
327680,,,124.1356201171875,-0.8685094118118286,0.563096284866333,0.009106083773076534,0.09375
327975,500.0,500,,,,,
328216,241.0,241,,,,,
328392,176.0,176,,,,,
328892,500.0,500,,,,,
329227,335.0,335,,,,,
329727,500.0,500,,,,,
329728,,,35.34346008300781,-1.2220507860183716,0.5781895518302917,0.019289761781692505,0.1640625
330227,500.0,500,,,,,
330491,264.0,264,,,,,
330660,169.0,169,,,,,
331160,500.0,500,,,,,
331311,151.0,151,,,,,
331568,257.0,257,,,,,
331776,,,90.03461456298828,-0.4155256748199463,0.5256491303443909,0.038731176406145096,0.1640625
331935,367.0,367,,,,,
332435,500.0,500,,,,,
332898,463.0,463,,,,,
333398,500.0,500,,,,,
333824,,,64.96949768066406,-1.6315659284591675,0.5955299735069275,0.006418233271688223,0.078125
333898,500.0,500,,,,,
334398,500.0,500,,,,,
334550,152.0,152,,,,,
334896,346.0,346,,,,,
335162,266.0,266,,,,,
335418,256.0,256,,,,,
335842,424.0,424,,,,,
335872,,,85.42982482910156,0.03840187191963196,0.5066195726394653,0.14176329970359802,0.2734375
336269,427.0,427,,,,,
336768,499.0,499,,,,,
337268,500.0,500,,,,,
337722,454.0,454,,,,,
337920,,,49.928077697753906,-2.387652635574341,0.5841790437698364,0.0101857241243124,0.13671875
337989,267.0,267,,,,,
338489,500.0,500,,,,,
338989,500.0,500,,,,,
339489,500.0,500,,,,,
339602,113.0,113,,,,,
339939,337.0,337,,,,,
339968,,,136.54324340820312,0.0854087769985199,0.5942358374595642,0.029287297278642654,0.19921875
340439,500.0,500,,,,,
340939,500.0,500,,,,,
341439,500.0,500,,,,,
341939,500.0,500,,,,,
342016,,,58.55223846435547,-1.7367846965789795,0.5933651924133301,0.01679469272494316,0.19140625
342439,500.0,500,,,,,
342939,500.0,500,,,,,
343439,500.0,500,,,,,
343740,301.0,301,,,,,
344064,,,135.8564453125,-0.019868075847625732,0.5944546461105347,0.025238502770662308,0.09375
344240,500.0,500,,,,,
344317,77.0,77,,,,,
344497,180.0,180,,,,,
344997,500.0,500,,,,,
345151,154.0,154,,,,,
345353,202.0,202,,,,,
345812,459.0,459,,,,,
346112,,,94.03118133544922,0.5667031407356262,0.5432235598564148,0.18537351489067078,0.109375
346312,500.0,500,,,,,
346812,500.0,500,,,,,
347005,193.0,193,,,,,
347142,137.0,137,,,,,
347415,273.0,273,,,,,
347915,500.0,500,,,,,
348089,174.0,174,,,,,
348160,,,86.40742492675781,0.07525305449962616,0.56290602684021,0.04059717431664467,0.1484375
348589,500.0,500,,,,,
348977,388.0,388,,,,,
349250,273.0,273,,,,,
349427,177.0,177,,,,,
349705,278.0,278,,,,,
349880,175.0,175,,,,,
350117,237.0,237,,,,,
350208,,,41.24500274658203,-0.3416576385498047,0.5825294256210327,0.020360907539725304,0.203125
350617,500.0,500,,,,,
350753,136.0,136,,,,,
351253,500.0,500,,,,,
351753,500.0,500,,,,,
352253,500.0,500,,,,,
352256,,,52.43385696411133,-2.19437837600708,0.5893877744674683,0.005471881479024887,0.0546875
352753,500.0,500,,,,,
352789,36.0,36,,,,,
353289,500.0,500,,,,,
353789,500.0,500,,,,,
354289,500.0,500,,,,,
354304,,,124.59886932373047,-0.7158913612365723,0.5393562912940979,0.011145031079649925,0.1015625
354789,500.0,500,,,,,
354937,148.0,148,,,,,
355437,500.0,500,,,,,
355937,500.0,500,,,,,
356352,,,92.91192626953125,-1.0923070907592773,0.5947559475898743,0.025531373918056488,0.30859375
356437,500.0,500,,,,,
356633,196.0,196,,,,,
357067,434.0,434,,,,,
357311,244.0,244,,,,,
357485,174.0,174,,,,,
357742,257.0,257,,,,,
357988,246.0,246,,,,,
358303,315.0,315,,,,,
358400,,,88.87844848632812,1.4846943616867065,0.5443829894065857,0.026755142956972122,0.15625
358803,500.0,500,,,,,
359303,500.0,500,,,,,
359803,500.0,500,,,,,
360303,500.0,500,,,,,
360408,105.0,105,,,,,
360448,,,97.3334732055664,-0.30043500661849976,0.5947344899177551,0.04405855014920235,0.203125
360786,378.0,378,,,,,
361286,500.0,500,,,,,
361319,33.0,33,,,,,
361367,48.0,48,,,,,
361549,182.0,182,,,,,
361669,120.0,120,,,,,
362169,500.0,500,,,,,
362331,162.0,162,,,,,
362496,,,132.26022338867188,1.0449578762054443,0.5100721120834351,0.08621592819690704,0.37109375
362831,500.0,500,,,,,
363331,500.0,500,,,,,
363831,500.0,500,,,,,
364331,500.0,500,,,,,
364544,,,147.59991455078125,-0.0770653784275055,0.60606849193573,0.031033728271722794,0.296875
364831,500.0,500,,,,,
365331,500.0,500,,,,,
365831,500.0,500,,,,,
366038,207.0,207,,,,,
366241,203.0,203,,,,,
366592,,,49.959964752197266,-0.9884583950042725,0.5779951810836792,0.04313730075955391,0.2734375
366725,484.0,484,,,,,
367171,446.0,446,,,,,
367209,38.0,38,,,,,
367475,266.0,266,,,,,
367734,259.0,259,,,,,
368234,500.0,500,,,,,
368480,246.0,246,,,,,
368640,,,109.2320785522461,1.7015199661254883,0.5477461814880371,0.012562031857669353,0.140625
368730,250.0,250,,,,,
368775,45.0,45,,,,,
368972,197.0,197,,,,,
369472,500.0,500,,,,,
369587,115.0,115,,,,,
369872,285.0,285,,,,,
370372,500.0,500,,,,,
370607,235.0,235,,,,,
370688,,,109.04822540283203,1.7761197090148926,0.5589433908462524,0.01196959801018238,0.125
371107,500.0,500,,,,,
371304,197.0,197,,,,,
371804,500.0,500,,,,,
372304,500.0,500,,,,,
372736,,,110.19364166259766,-0.39924362301826477,0.600440502166748,0.0024886627215892076,0.01171875
372804,500.0,500,,,,,
373304,500.0,500,,,,,
373611,307.0,307,,,,,
374111,500.0,500,,,,,
374419,308.0,308,,,,,
374659,240.0,240,,,,,
374784,,,76.56806945800781,0.8021346926689148,0.5924009084701538,0.008837227709591389,0.1015625
375159,500.0,500,,,,,
375296,137.0,137,,,,,
375562,266.0,266,,,,,
375716,154.0,154,,,,,
376216,500.0,500,,,,,
376716,500.0,500,,,,,
376832,,,110.928955078125,-0.2768707871437073,0.5926927924156189,0.014648370444774628,0.1484375
377059,343.0,343,,,,,
377345,286.0,286,,,,,
377457,112.0,112,,,,,
377756,299.0,299,,,,,
378034,278.0,278,,,,,
378170,136.0,136,,,,,
378533,363.0,363,,,,,
378792,259.0,259,,,,,
378880,,,52.270408630371094,2.2372426986694336,0.5425722599029541,0.07309716194868088,0.4609375
379292,500.0,500,,,,,
379374,82.0,82,,,,,
379549,175.0,175,,,,,
379727,178.0,178,,,,,
379789,62.0,62,,,,,
380289,500.0,500,,,,,
380384,95.0,95,,,,,
380884,500.0,500,,,,,
380907,23.0,23,,,,,
380928,,,192.18865966796875,3.1432290077209473,0.4818403124809265,0.1296456754207611,0.26953125
381057,150.0,150,,,,,
381416,359.0,359,,,,,
381630,214.0,214,,,,,
381848,218.0,218,,,,,
382175,327.0,327,,,,,
382675,500.0,500,,,,,
382976,,,32.91443634033203,-0.4189916253089905,0.5958610773086548,0.051581792533397675,0.2421875
383175,500.0,500,,,,,
383675,500.0,500,,,,,
383758,83.0,83,,,,,
384258,500.0,500,,,,,
384758,500.0,500,,,,,
385024,,,118.90766143798828,-0.9375597238540649,0.5785824060440063,0.012652670964598656,0.09375
385258,500.0,500,,,,,
385709,451.0,451,,,,,
385839,130.0,130,,,,,
386339,500.0,500,,,,,
386839,500.0,500,,,,,
387058,219.0,219,,,,,
387072,,,68.5657958984375,0.5802079439163208,0.5903676748275757,0.0048608966171741486,0.03125
387098,40.0,40,,,,,
387252,154.0,154,,,,,
387490,238.0,238,,,,,
387673,183.0,183,,,,,
387794,121.0,121,,,,,
387838,44.0,44,,,,,
388084,246.0,246,,,,,
388332,248.0,248,,,,,
388832,500.0,500,,,,,
389018,186.0,186,,,,,
389120,,,119.54704284667969,2.17868709564209,0.5396706461906433,0.11616463214159012,0.25
389149,131.0,131,,,,,
389649,500.0,500,,,,,
390149,500.0,500,,,,,
390649,500.0,500,,,,,
391149,500.0,500,,,,,
391168,,,63.11522674560547,-1.4710770845413208,0.5179240703582764,0.08668301999568939,0.37109375
391365,216.0,216,,,,,
391865,500.0,500,,,,,
392073,208.0,208,,,,,
392573,500.0,500,,,,,
392839,266.0,266,,,,,
393122,283.0,283,,,,,
393216,,,59.977237701416016,-0.8422263264656067,0.5968765020370483,0.02071458473801613,0.2109375
393277,155.0,155,,,,,
393713,436.0,436,,,,,
394175,462.0,462,,,,,
394187,12.0,12,,,,,
394219,32.0,32,,,,,
394598,379.0,379,,,,,
394778,180.0,180,,,,,
394906,128.0,128,,,,,
395132,226.0,226,,,,,
395249,117.0,117,,,,,
395264,,,122.88037109375,2.839841842651367,0.461612343788147,0.5025717616081238,0.40625
395749,500.0,500,,,,,
396249,500.0,500,,,,,
396749,500.0,500,,,,,
396955,206.0,206,,,,,
397312,,,39.20579528808594,-1.2921696901321411,0.5823691487312317,0.029345491901040077,0.265625
397455,500.0,500,,,,,
397955,500.0,500,,,,,
398455,500.0,500,,,,,
398472,17.0,17,,,,,
398972,500.0,500,,,,,
398984,12.0,12,,,,,
399360,,,99.72711181640625,0.019320547580718994,0.5840798616409302,0.022023797035217285,0.1875
399484,500.0,500,,,,,
399816,332.0,332,,,,,
400316,500.0,500,,,,,
400816,500.0,500,,,,,
400945,129.0,129,,,,,
401383,438.0,438,,,,,
401408,,,154.81930541992188,1.2834709882736206,0.6000295877456665,0.013522626832127571,0.16796875
401844,461.0,461,,,,,
402344,500.0,500,,,,,
402488,144.0,144,,,,,
402668,180.0,180,,,,,
402954,286.0,286,,,,,
403128,174.0,174,,,,,
403263,135.0,135,,,,,
403456,,,31.881366729736328,-0.2520115077495575,0.5833954215049744,0.013704954646527767,0.16796875
403589,326.0,326,,,,,
403682,93.0,93,,,,,
403814,132.0,132,,,,,
404089,275.0,275,,,,,
404424,335.0,335,,,,,
404924,500.0,500,,,,,
405424,500.0,500,,,,,
405458,34.0,34,,,,,
405504,,,164.0035858154297,1.533326506614685,0.4848245680332184,0.06962753087282181,0.140625
405689,231.0,231,,,,,
405832,143.0,143,,,,,
405958,126.0,126,,,,,
406458,500.0,500,,,,,
406958,500.0,500,,,,,
407458,500.0,500,,,,,
407552,,,94.09619903564453,0.29706549644470215,0.6004719138145447,0.01702369749546051,0.19921875
407672,214.0,214,,,,,
408172,500.0,500,,,,,
408187,15.0,15,,,,,
408687,500.0,500,,,,,
409187,500.0,500,,,,,
409600,,,117.34449005126953,-0.1456868201494217,0.545479416847229,0.009069371037185192,0.09375
409687,500.0,500,,,,,
410187,500.0,500,,,,,
410237,50.0,50,,,,,
410737,500.0,500,,,,,
411237,500.0,500,,,,,
411648,,,110.3516845703125,-0.17502039670944214,0.5718981623649597,0.010101497173309326,0.09375
411737,500.0,500,,,,,
411948,211.0,211,,,,,
412367,419.0,419,,,,,
412626,259.0,259,,,,,
412700,74.0,74,,,,,
413051,351.0,351,,,,,
413551,500.0,500,,,,,
413610,59.0,59,,,,,
413696,,,200.27633666992188,2.743375062942505,0.5530482530593872,0.044530753046274185,0.1875
414110,500.0,500,,,,,
414176,66.0,66,,,,,
414676,500.0,500,,,,,
415176,500.0,500,,,,,
415409,233.0,233,,,,,
415744,,,116.05674743652344,0.2605980634689331,0.6055947542190552,0.031118914484977722,0.16015625
415892,483.0,483,,,,,
415926,34.0,34,,,,,
416012,86.0,86,,,,,
416097,85.0,85,,,,,
416441,344.0,344,,,,,
416941,500.0,500,,,,,
417192,251.0,251,,,,,
417692,500.0,500,,,,,
417788,96.0,96,,,,,
417792,,,140.67666625976562,2.319744348526001,0.5246169567108154,0.24606391787528992,0.23046875
417807,19.0,19,,,,,
417993,186.0,186,,,,,
418493,500.0,500,,,,,
418993,500.0,500,,,,,
419493,500.0,500,,,,,
419840,,,81.26084899902344,-1.5687841176986694,0.6037534475326538,0.05814117193222046,0.1953125
419993,500.0,500,,,,,
420022,29.0,29,,,,,
420522,500.0,500,,,,,
421022,500.0,500,,,,,
421164,142.0,142,,,,,
421664,500.0,500,,,,,
421793,129.0,129,,,,,
421826,33.0,33,,,,,
421888,,,179.13211059570312,1.8604176044464111,0.5468996167182922,0.021412815898656845,0.125
422253,427.0,427,,,,,
422753,500.0,500,,,,,
423253,500.0,500,,,,,
423609,356.0,356,,,,,
423936,,,77.95800018310547,-0.03227849304676056,0.5792934894561768,0.04397502541542053,0.125
423967,358.0,358,,,,,
424093,126.0,126,,,,,
424593,500.0,500,,,,,
425093,500.0,500,,,,,
425593,500.0,500,,,,,
425984,,,76.27385711669922,-1.8946294784545898,0.6049662828445435,0.008480291813611984,0.11328125
426093,500.0,500,,,,,
426293,200.0,200,,,,,
426331,38.0,38,,,,,
426580,249.0,249,,,,,
426723,143.0,143,,,,,
427223,500.0,500,,,,,
427396,173.0,173,,,,,
427896,500.0,500,,,,,
428032,,,156.03016662597656,2.5194902420043945,0.5264691710472107,0.14779724180698395,0.203125
428396,500.0,500,,,,,
428602,206.0,206,,,,,
428900,298.0,298,,,,,
429059,159.0,159,,,,,
429256,197.0,197,,,,,
429744,488.0,488,,,,,
429892,148.0,148,,,,,
430080,,,4.128900051116943,0.32531705498695374,0.5932098031044006,0.01599891111254692,0.15234375
430392,500.0,500,,,,,
430877,485.0,485,,,,,
431377,500.0,500,,,,,
431541,164.0,164,,,,,
431718,177.0,177,,,,,
431766,48.0,48,,,,,
431958,192.0,192,,,,,
432128,,,82.55259704589844,0.03539228439331055,0.5498335361480713,0.03709753602743149,0.1640625
432458,500.0,500,,,,,
432571,113.0,113,,,,,
433071,500.0,500,,,,,
433571,500.0,500,,,,,
434071,500.0,500,,,,,
434176,,,129.62701416015625,0.4348975419998169,0.5764791965484619,0.009583234786987305,0.11328125
434249,178.0,178,,,,,
434448,199.0,199,,,,,
434948,500.0,500,,,,,
435448,500.0,500,,,,,
435669,221.0,221,,,,,
436169,500.0,500,,,,,
436224,,,146.47085571289062,1.4618430137634277,0.5472957491874695,0.10780046880245209,0.25
436669,500.0,500,,,,,
437169,500.0,500,,,,,
437474,305.0,305,,,,,
437727,253.0,253,,,,,
438227,500.0,500,,,,,
438272,,,53.70061111450195,-0.2937782406806946,0.6285044550895691,0.036299921572208405,0.4140625
438688,461.0,461,,,,,
438736,48.0,48,,,,,
438755,19.0,19,,,,,
438878,123.0,123,,,,,
439027,149.0,149,,,,,
439194,167.0,167,,,,,
439371,177.0,177,,,,,
439871,500.0,500,,,,,
440057,186.0,186,,,,,
440320,,,114.16545104980469,1.6768407821655273,0.553872287273407,0.05238945782184601,0.1484375
440557,500.0,500,,,,,
440644,87.0,87,,,,,
441144,500.0,500,,,,,
441234,90.0,90,,,,,
441734,500.0,500,,,,,
442234,500.0,500,,,,,
442368,,,94.23326873779297,-0.21520453691482544,0.5685698986053467,0.017411723732948303,0.16796875
442456,222.0,222,,,,,
442956,500.0,500,,,,,
443456,500.0,500,,,,,
443797,341.0,341,,,,,
444297,500.0,500,,,,,
444416,,,75.68279266357422,-0.2662215828895569,0.5420526266098022,0.1620013564825058,0.23046875
444687,390.0,390,,,,,
444783,96.0,96,,,,,
444918,135.0,135,,,,,
445418,500.0,500,,,,,
445892,474.0,474,,,,,
446137,245.0,245,,,,,
446428,291.0,291,,,,,
446464,,,25.401657104492188,-0.3196132779121399,0.5639801621437073,0.01271823700517416,0.09375
446911,483.0,483,,,,,
447411,500.0,500,,,,,
447911,500.0,500,,,,,
447951,40.0,40,,,,,
448243,292.0,292,,,,,
448471,228.0,228,,,,,
448512,,,73.71681213378906,-0.2181648313999176,0.5436371564865112,0.019608598202466965,0.1328125
448737,266.0,266,,,,,
449237,500.0,500,,,,,
449737,500.0,500,,,,,
450237,500.0,500,,,,,
450560,,,67.90384674072266,-0.9826699495315552,0.5864380598068237,0.02882487326860428,0.3125
450734,497.0,497,,,,,
451061,327.0,327,,,,,
451176,115.0,115,,,,,
451332,156.0,156,,,,,
451400,68.0,68,,,,,
451530,130.0,130,,,,,
452030,500.0,500,,,,,
452072,42.0,42,,,,,
452399,327.0,327,,,,,
