step,ep_return,ep_len,value_loss,policy_loss,entropy,approx_kl,clipfrac
276593,41.0,41,,,,,
276665,72.0,72,,,,,
276769,104.0,104,,,,,
276805,36.0,36,,,,,
277101,296.0,296,,,,,
277154,53.0,53,,,,,
277191,37.0,37,,,,,
277225,34.0,34,,,,,
277274,49.0,49,,,,,
277326,52.0,52,,,,,
277385,59.0,59,,,,,
277403,18.0,18,,,,,
277642,239.0,239,,,,,
277710,68.0,68,,,,,
277748,38.0,38,,,,,
277784,36.0,36,,,,,
278029,245.0,245,,,,,
278105,76.0,76,,,,,
278152,47.0,47,,,,,
278528,,,204.33538818359375,8.265472412109375,0.3951910436153412,0.7171134948730469,0.265625
278552,400.0,400,,,,,
278913,361.0,361,,,,,
279149,236.0,236,,,,,
279218,69.0,69,,,,,
279374,156.0,156,,,,,
279523,149.0,149,,,,,
279587,64.0,64,,,,,
279813,226.0,226,,,,,
280049,236.0,236,,,,,
280358,309.0,309,,,,,
280576,,,120.85794830322266,2.6008315086364746,0.4413857161998749,0.06398791074752808,0.16796875
280637,279.0,279,,,,,
280883,246.0,246,,,,,
281171,288.0,288,,,,,
281552,381.0,381,,,,,
281908,356.0,356,,,,,
282013,105.0,105,,,,,
282235,222.0,222,,,,,
282305,70.0,70,,,,,
282546,241.0,241,,,,,
282624,,,50.32894515991211,0.3192167282104492,0.5256401896476746,0.016009241342544556,0.1875
283046,500.0,500,,,,,
283546,500.0,500,,,,,
284046,500.0,500,,,,,
284546,500.0,500,,,,,
284672,,,98.2635269165039,-0.31285127997398376,0.5528490543365479,0.009801716543734074,0.07421875
285046,500.0,500,,,,,
285409,363.0,363,,,,,
285454,45.0,45,,,,,
285558,104.0,104,,,,,
285628,70.0,70,,,,,
285810,182.0,182,,,,,
285967,157.0,157,,,,,
286270,303.0,303,,,,,
286720,,,121.10643768310547,0.8407325744628906,0.5036154985427856,0.10976296663284302,0.25
286770,500.0,500,,,,,
287270,500.0,500,,,,,
287677,407.0,407,,,,,
288019,342.0,342,,,,,
288519,500.0,500,,,,,
288768,,,13.347016334533691,-1.6021363735198975,0.6195855140686035,0.01675109937787056,0.16796875
288897,378.0,378,,,,,
289039,142.0,142,,,,,
289052,13.0,13,,,,,
289342,290.0,290,,,,,
289645,303.0,303,,,,,
289699,54.0,54,,,,,
289945,246.0,246,,,,,
290023,78.0,78,,,,,
290219,196.0,196,,,,,
290570,351.0,351,,,,,
290608,38.0,38,,,,,
290816,,,101.36295318603516,0.2171471118927002,0.5261111259460449,0.04893164709210396,0.19921875
291068,460.0,460,,,,,
291550,482.0,482,,,,,
291939,389.0,389,,,,,
292223,284.0,284,,,,,
292521,298.0,298,,,,,
292799,278.0,278,,,,,
292864,,,21.461315155029297,-1.3936896324157715,0.5779829025268555,0.012831890024244785,0.14453125
292974,175.0,175,,,,,
293027,53.0,53,,,,,
293229,202.0,202,,,,,
293319,90.0,90,,,,,
293529,210.0,210,,,,,
293680,151.0,151,,,,,
293783,103.0,103,,,,,
294283,500.0,500,,,,,
294657,374.0,374,,,,,
294783,126.0,126,,,,,
294912,,,175.85142517089844,2.4548275470733643,0.4608369469642639,0.05277438834309578,0.2421875
295283,500.0,500,,,,,
295783,500.0,500,,,,,
296283,500.0,500,,,,,
296783,500.0,500,,,,,
296960,,,105.02751922607422,-1.027631402015686,0.5620702505111694,0.034774377942085266,0.38671875
297180,397.0,397,,,,,
297452,272.0,272,,,,,
297479,27.0,27,,,,,
297725,246.0,246,,,,,
297888,163.0,163,,,,,
297938,50.0,50,,,,,
297957,19.0,19,,,,,
298179,222.0,222,,,,,
298346,167.0,167,,,,,
298398,52.0,52,,,,,
298417,19.0,19,,,,,
298491,74.0,74,,,,,
298505,14.0,14,,,,,
298663,158.0,158,,,,,
298758,95.0,95,,,,,
298820,62.0,62,,,,,
298973,153.0,153,,,,,
299008,,,128.09243774414062,3.489694595336914,0.4855751395225525,0.2726965546607971,0.29296875
299294,321.0,321,,,,,
299511,217.0,217,,,,,
300011,500.0,500,,,,,
300175,164.0,164,,,,,
300438,263.0,263,,,,,
300842,404.0,404,,,,,
301056,,,10.146865844726562,-1.753272533416748,0.5851752758026123,0.022742150351405144,0.359375
301306,464.0,464,,,,,
301514,208.0,208,,,,,
301723,209.0,209,,,,,
301957,234.0,234,,,,,
302276,319.0,319,,,,,
302324,48.0,48,,,,,
302625,301.0,301,,,,,
302663,38.0,38,,,,,
302699,36.0,36,,,,,
302785,86.0,86,,,,,
302867,82.0,82,,,,,
303068,201.0,201,,,,,
303104,,,139.5520782470703,1.711546540260315,0.4816787838935852,0.04522373527288437,0.25
303336,268.0,268,,,,,
303836,500.0,500,,,,,
304139,303.0,303,,,,,
304410,271.0,271,,,,,
304790,380.0,380,,,,,
305074,284.0,284,,,,,
305152,,,10.977096557617188,-2.501150131225586,0.5904551148414612,0.015208099037408829,0.20703125
305574,500.0,500,,,,,
306074,500.0,500,,,,,
306574,500.0,500,,,,,
307074,500.0,500,,,,,
307200,,,63.878822326660156,-1.5372682809829712,0.5904630422592163,0.016841327771544456,0.2265625
307459,385.0,385,,,,,
307476,17.0,17,,,,,
307667,191.0,191,,,,,
307721,54.0,54,,,,,
307744,23.0,23,,,,,
307855,111.0,111,,,,,
307975,120.0,120,,,,,
307998,23.0,23,,,,,
308012,14.0,14,,,,,
308036,24.0,24,,,,,
308536,500.0,500,,,,,
308587,51.0,51,,,,,
309087,500.0,500,,,,,
309248,,,231.85122680664062,3.2644805908203125,0.48621201515197754,0.23373568058013916,0.28515625
309587,500.0,500,,,,,
309868,281.0,281,,,,,
309905,37.0,37,,,,,
310145,240.0,240,,,,,
310175,30.0,30,,,,,
310347,172.0,172,,,,,
310823,476.0,476,,,,,
311158,335.0,335,,,,,
311296,,,75.16268920898438,-0.5236371755599976,0.547040581703186,0.03637845069169998,0.2578125
311428,270.0,270,,,,,
311790,362.0,362,,,,,
312011,221.0,221,,,,,
312351,340.0,340,,,,,
312623,272.0,272,,,,,
312898,275.0,275,,,,,
313211,313.0,313,,,,,
313344,,,4.16455602645874,-2.0024759769439697,0.5878547430038452,0.011003470048308372,0.15625
313548,337.0,337,,,,,
313604,56.0,56,,,,,
313687,83.0,83,,,,,
314058,371.0,371,,,,,
314558,500.0,500,,,,,
315058,500.0,500,,,,,
315392,,,33.765296936035156,-1.3091096878051758,0.5514671802520752,0.004788442514836788,0.05859375
315558,500.0,500,,,,,
316058,500.0,500,,,,,
316558,500.0,500,,,,,
317058,500.0,500,,,,,
317440,,,91.39947509765625,-0.37551257014274597,0.5918292999267578,0.008216592483222485,0.03125
317558,500.0,500,,,,,
317829,271.0,271,,,,,
317882,53.0,53,,,,,
318382,500.0,500,,,,,
318882,500.0,500,,,,,
319056,174.0,174,,,,,
319488,,,114.59423065185547,-0.08088700473308563,0.5870991945266724,0.03740124776959419,0.18359375
319556,500.0,500,,,,,
320056,500.0,500,,,,,
320556,500.0,500,,,,,
320766,210.0,210,,,,,
321190,424.0,424,,,,,
321536,,,34.0474967956543,-1.1276700496673584,0.5937745571136475,0.0515330471098423,0.19140625
321544,354.0,354,,,,,
321600,56.0,56,,,,,
321615,15.0,15,,,,,
321637,22.0,22,,,,,
321670,33.0,33,,,,,
322170,500.0,500,,,,,
322233,63.0,63,,,,,
322308,75.0,75,,,,,
322483,175.0,175,,,,,
322561,78.0,78,,,,,
322614,53.0,53,,,,,
322634,20.0,20,,,,,
322949,315.0,315,,,,,
323449,500.0,500,,,,,
323584,,,229.4568634033203,4.185031890869141,0.46601927280426025,0.1163826733827591,0.18359375
323863,414.0,414,,,,,
324338,475.0,475,,,,,
324838,500.0,500,,,,,
325124,286.0,286,,,,,
325624,500.0,500,,,,,
325632,,,30.390907287597656,-1.4785078763961792,0.5840625762939453,0.03244973346590996,0.39453125
325948,324.0,324,,,,,
326310,362.0,362,,,,,
326353,43.0,43,,,,,
326788,435.0,435,,,,,
327231,443.0,443,,,,,
327531,300.0,300,,,,,
327680,,,12.285101890563965,-2.0403547286987305,0.5134695768356323,0.009946919977664948,0.109375
327993,462.0,462,,,,,
328077,84.0,84,,,,,
328158,81.0,81,,,,,
328204,46.0,46,,,,,
328704,500.0,500,,,,,
329204,500.0,500,,,,,
329246,42.0,42,,,,,
329635,389.0,389,,,,,
329728,,,95.44512939453125,0.9655302166938782,0.5141347646713257,0.03344409167766571,0.1640625
329763,128.0,128,,,,,
330263,500.0,500,,,,,
330763,500.0,500,,,,,
331263,500.0,500,,,,,
331632,369.0,369,,,,,
331776,,,127.85707092285156,0.6502559185028076,0.5610011219978333,0.00842415913939476,0.0703125
331906,274.0,274,,,,,
332146,240.0,240,,,,,
332159,13.0,13,,,,,
332572,413.0,413,,,,,
332707,135.0,135,,,,,
332743,36.0,36,,,,,
333146,403.0,403,,,,,
333646,500.0,500,,,,,
333824,,,103.35917663574219,0.07105737924575806,0.4783071279525757,0.022718150168657303,0.125
334146,500.0,500,,,,,
334646,500.0,500,,,,,
335146,500.0,500,,,,,
335232,86.0,86,,,,,
335732,500.0,500,,,,,
335872,,,67.41351318359375,-0.9512603282928467,0.590751588344574,0.005135463550686836,0.0625
336232,500.0,500,,,,,
336563,331.0,331,,,,,
337063,500.0,500,,,,,
337563,500.0,500,,,,,
337920,,,66.54646301269531,-1.5281856060028076,0.5766619443893433,0.024688856676220894,0.24609375
338030,467.0,467,,,,,
338303,273.0,273,,,,,
338464,161.0,161,,,,,
338521,57.0,57,,,,,
338535,14.0,14,,,,,
338828,293.0,293,,,,,
338846,18.0,18,,,,,
338881,35.0,35,,,,,
339096,215.0,215,,,,,
339246,150.0,150,,,,,
339314,68.0,68,,,,,
339380,66.0,66,,,,,
339467,87.0,87,,,,,
339723,256.0,256,,,,,
339813,90.0,90,,,,,
339968,,,268.0353698730469,7.053126811981201,0.40456146001815796,0.37924572825431824,0.39453125
340313,500.0,500,,,,,
340524,211.0,211,,,,,
340686,162.0,162,,,,,
341186,500.0,500,,,,,
341336,150.0,150,,,,,
341836,500.0,500,,,,,
342016,,,61.464195251464844,0.18506723642349243,0.6054282188415527,0.015563620254397392,0.140625
342086,250.0,250,,,,,
342297,211.0,211,,,,,
342487,190.0,190,,,,,
342686,199.0,199,,,,,
343186,500.0,500,,,,,
343686,500.0,500,,,,,
344064,,,37.0289306640625,-1.4511805772781372,0.5637962222099304,0.05510631576180458,0.47265625
344076,390.0,390,,,,,
344088,12.0,12,,,,,
344110,22.0,22,,,,,
344469,359.0,359,,,,,
344482,13.0,13,,,,,
344493,11.0,11,,,,,
344515,22.0,22,,,,,
344531,16.0,16,,,,,
344548,17.0,17,,,,,
344584,36.0,36,,,,,
344804,220.0,220,,,,,
344827,23.0,23,,,,,
345327,500.0,500,,,,,
345354,27.0,27,,,,,
345377,23.0,23,,,,,
345399,22.0,22,,,,,
345412,13.0,13,,,,,
345431,19.0,19,,,,,
345610,179.0,179,,,,,
345623,13.0,13,,,,,
345696,73.0,73,,,,,
345784,88.0,88,,,,,
345804,20.0,20,,,,,
345820,16.0,16,,,,,
345838,18.0,18,,,,,
345851,13.0,13,,,,,
346112,,,383.6931457519531,8.924171447753906,0.38699954748153687,2.208902359008789,0.41015625
346351,500.0,500,,,,,
346851,500.0,500,,,,,
347351,500.0,500,,,,,
347851,500.0,500,,,,,
348160,,,81.21456909179688,-1.655367136001587,0.5687438249588013,0.021860206499695778,0.29296875
348351,500.0,500,,,,,
348508,157.0,157,,,,,
348686,178.0,178,,,,,
349044,358.0,358,,,,,
349184,140.0,140,,,,,
349659,475.0,475,,,,,
349826,167.0,167,,,,,
349975,149.0,149,,,,,
350139,164.0,164,,,,,
350208,,,29.91961669921875,0.35749292373657227,0.5410811305046082,0.024584265425801277,0.2578125
350639,500.0,500,,,,,
351139,500.0,500,,,,,
351639,500.0,500,,,,,
352139,500.0,500,,,,,
352256,,,113.61856079101562,-0.68634033203125,0.5599656105041504,0.018698550760746002,0.2734375
352639,500.0,500,,,,,
352722,83.0,83,,,,,
353222,500.0,500,,,,,
353329,107.0,107,,,,,
353829,500.0,500,,,,,
353866,37.0,37,,,,,
354102,236.0,236,,,,,
354225,123.0,123,,,,,
354304,,,185.78402709960938,2.513009548187256,0.5014926195144653,0.05104342848062515,0.21484375
354395,170.0,170,,,,,
354895,500.0,500,,,,,
355395,500.0,500,,,,,
355895,500.0,500,,,,,
356352,,,143.97142028808594,-0.3827793002128601,0.5866261720657349,0.010558965615928173,0.0859375
356395,500.0,500,,,,,
356794,399.0,399,,,,,
357294,500.0,500,,,,,
357779,485.0,485,,,,,
357956,177.0,177,,,,,
358400,,,64.45079040527344,-0.033329352736473083,0.6102061867713928,0.027376018464565277,0.23046875
358456,500.0,500,,,,,
358491,35.0,35,,,,,
358791,300.0,300,,,,,
359118,327.0,327,,,,,
359222,104.0,104,,,,,
359259,37.0,37,,,,,
359735,476.0,476,,,,,
359779,44.0,44,,,,,
359925,146.0,146,,,,,
360425,500.0,500,,,,,
360448,,,184.0541229248047,3.5000858306884766,0.483325719833374,0.034382980316877365,0.2421875
360677,252.0,252,,,,,
361084,407.0,407,,,,,
361444,360.0,360,,,,,
361734,290.0,290,,,,,
361956,222.0,222,,,,,
362295,339.0,339,,,,,
362496,,,3.996471881866455,-0.6504465937614441,0.5845180153846741,0.025233574211597443,0.21875
362602,307.0,307,,,,,
362618,16.0,16,,,,,
362776,158.0,158,,,,,
363037,261.0,261,,,,,
363134,97.0,97,,,,,
363317,183.0,183,,,,,
363561,244.0,244,,,,,
363982,421.0,421,,,,,
364482,500.0,500,,,,,
364544,,,146.97718811035156,1.40195894241333,0.46141183376312256,0.037493996322155,0.1484375
364982,500.0,500,,,,,
364996,14.0,14,,,,,
365230,234.0,234,,,,,
365273,43.0,43,,,,,
365291,18.0,18,,,,,
365621,330.0,330,,,,,
366121,500.0,500,,,,,
366253,132.0,132,,,,,
366354,101.0,101,,,,,
366388,34.0,34,,,,,
366436,48.0,48,,,,,
366592,,,172.12832641601562,2.0821197032928467,0.43142467737197876,0.14290356636047363,0.23828125
366936,500.0,500,,,,,
367424,488.0,488,,,,,
367924,500.0,500,,,,,
368232,308.0,308,,,,,
368345,113.0,113,,,,,
368640,,,77.13772583007812,-1.3200891017913818,0.5178554058074951,0.007461736910045147,0.09765625
368845,500.0,500,,,,,
369107,262.0,262,,,,,
369607,500.0,500,,,,,
370107,500.0,500,,,,,
370431,324.0,324,,,,,
370688,,,31.54720687866211,-1.7953243255615234,0.563602864742279,0.023371178656816483,0.12109375
370931,500.0,500,,,,,
371431,500.0,500,,,,,
371765,334.0,334,,,,,
371984,219.0,219,,,,,
372443,459.0,459,,,,,
372699,256.0,256,,,,,
372736,,,100.3583755493164,0.22658881545066833,0.4788115918636322,0.011900505051016808,0.15234375
372789,90.0,90,,,,,
372891,102.0,102,,,,,
373049,158.0,158,,,,,
373109,60.0,60,,,,,
373195,86.0,86,,,,,
373286,91.0,91,,,,,
373737,451.0,451,,,,,
373799,62.0,62,,,,,
373830,31.0,31,,,,,
374330,500.0,500,,,,,
374611,281.0,281,,,,,
374674,63.0,63,,,,,
374784,,,204.0924072265625,4.707680702209473,0.346268892288208,0.12899677455425262,0.31640625
374852,178.0,178,,,,,
375352,500.0,500,,,,,
375852,500.0,500,,,,,
376352,500.0,500,,,,,
376832,,,74.26770782470703,-1.731428861618042,0.48035863041877747,0.035138752311468124,0.203125
376852,500.0,500,,,,,
376887,35.0,35,,,,,
376902,15.0,15,,,,,
376979,77.0,77,,,,,
377032,53.0,53,,,,,
377366,334.0,334,,,,,
377852,486.0,486,,,,,
377902,50.0,50,,,,,
378117,215.0,215,,,,,
378419,302.0,302,,,,,
378466,47.0,47,,,,,
378537,71.0,71,,,,,
378784,247.0,247,,,,,
378800,16.0,16,,,,,
378833,33.0,33,,,,,
378876,43.0,43,,,,,
378880,,,255.31784057617188,5.945770263671875,0.37431979179382324,0.36084628105163574,0.23046875
379376,500.0,500,,,,,
379876,500.0,500,,,,,
380376,500.0,500,,,,,
380876,500.0,500,,,,,
380928,,,92.90013122558594,-1.2975192070007324,0.5388117432594299,0.020950116217136383,0.17578125
381376,500.0,500,,,,,
381876,500.0,500,,,,,
382376,500.0,500,,,,,
382876,500.0,500,,,,,
382976,,,108.38971710205078,-0.31813278794288635,0.5648929476737976,0.03235771507024765,0.3515625
383220,344.0,344,,,,,
383254,34.0,34,,,,,
383496,242.0,242,,,,,
383719,223.0,223,,,,,
383780,61.0,61,,,,,
383798,18.0,18,,,,,
384298,500.0,500,,,,,
384798,500.0,500,,,,,
384810,12.0,12,,,,,
384823,13.0,13,,,,,
384956,133.0,133,,,,,
385024,68.0,68,,,,,
385024,,,203.16964721679688,3.1139585971832275,0.45596617460250854,0.11280545592308044,0.2421875
385524,500.0,500,,,,,
386024,500.0,500,,,,,
386524,500.0,500,,,,,
387024,500.0,500,,,,,
387072,,,136.92236328125,-0.4621732831001282,0.6033146381378174,0.055451393127441406,0.35546875
387524,500.0,500,,,,,
387720,196.0,196,,,,,
387826,106.0,106,,,,,
388326,500.0,500,,,,,
388826,500.0,500,,,,,
389005,179.0,179,,,,,
389120,,,71.25802612304688,-1.3490397930145264,0.5270698666572571,0.012388898059725761,0.09375
389505,500.0,500,,,,,
390005,500.0,500,,,,,
390505,500.0,500,,,,,
390811,306.0,306,,,,,
390825,14.0,14,,,,,
390836,11.0,11,,,,,
390853,17.0,17,,,,,
391168,,,137.2603302001953,0.1769515424966812,0.5198134183883667,0.19233329594135284,0.234375
391242,389.0,389,,,,,
391366,124.0,124,,,,,
391735,369.0,369,,,,,
392152,417.0,417,,,,,
392250,98.0,98,,,,,
392655,405.0,405,,,,,
393002,347.0,347,,,,,
393216,,,95.9717788696289,1.033582091331482,0.5335459113121033,0.11495095491409302,0.19140625
393502,500.0,500,,,,,
393665,163.0,163,,,,,
394165,500.0,500,,,,,
394665,500.0,500,,,,,
395165,500.0,500,,,,,
395264,,,106.22625732421875,-0.2831759452819824,0.6132235527038574,0.019286807626485825,0.171875
395665,500.0,500,,,,,
396165,500.0,500,,,,,
396665,500.0,500,,,,,
396848,183.0,183,,,,,
397312,,,62.00871276855469,-1.2678457498550415,0.5742836594581604,0.009099869057536125,0.078125
397348,500.0,500,,,,,
397512,164.0,164,,,,,
397586,74.0,74,,,,,
397846,260.0,260,,,,,
397988,142.0,142,,,,,
398157,169.0,169,,,,,
398657,500.0,500,,,,,
399157,500.0,500,,,,,
399360,,,127.53315734863281,1.9235118627548218,0.5294419527053833,0.22079187631607056,0.19921875
399657,500.0,500,,,,,
399947,290.0,290,,,,,
400447,500.0,500,,,,,
400830,383.0,383,,,,,
401330,500.0,500,,,,,
401408,,,90.65577697753906,-0.15278631448745728,0.5914559364318848,0.03819546476006508,0.20703125
401830,500.0,500,,,,,
402330,500.0,500,,,,,
402465,135.0,135,,,,,
402965,500.0,500,,,,,
403456,,,118.95220184326172,-0.014213219285011292,0.6094648838043213,0.03338004648685455,0.29296875
403465,500.0,500,,,,,
403480,15.0,15,,,,,
403751,271.0,271,,,,,
403797,46.0,46,,,,,
403862,65.0,65,,,,,
403904,42.0,42,,,,,
404140,236.0,236,,,,,
404251,111.0,111,,,,,
404285,34.0,34,,,,,
404447,162.0,162,,,,,
404491,44.0,44,,,,,
404572,81.0,81,,,,,
404712,140.0,140,,,,,
404828,116.0,116,,,,,
404938,110.0,110,,,,,
405090,152.0,152,,,,,
405426,336.0,336,,,,,
405504,,,234.95729064941406,6.397840976715088,0.45199090242385864,0.1861121654510498,0.20703125
405926,500.0,500,,,,,
406070,144.0,144,,,,,
406570,500.0,500,,,,,
407070,500.0,500,,,,,
407552,,,96.52500915527344,-1.2588975429534912,0.5883766412734985,0.02231425978243351,0.1640625
407561,491.0,491,,,,,
407593,32.0,32,,,,,
407615,22.0,22,,,,,
407996,381.0,381,,,,,
408089,93.0,93,,,,,
408259,170.0,170,,,,,
408402,143.0,143,,,,,
408737,335.0,335,,,,,
408973,236.0,236,,,,,
408987,14.0,14,,,,,
409007,20.0,20,,,,,
409097,90.0,90,,,,,
409339,242.0,242,,,,,
409353,14.0,14,,,,,
409600,,,320.5406799316406,6.325982570648193,0.39137545228004456,0.6267378330230713,0.26171875
409853,500.0,500,,,,,
410353,500.0,500,,,,,
410853,500.0,500,,,,,
411353,500.0,500,,,,,
411648,,,76.48695373535156,-1.5077755451202393,0.6198546290397644,0.009732581675052643,0.1015625
411853,500.0,500,,,,,
411920,67.0,67,,,,,
412052,132.0,132,,,,,
412139,87.0,87,,,,,
412639,500.0,500,,,,,
413139,500.0,500,,,,,
413552,413.0,413,,,,,
413609,57.0,57,,,,,
413696,,,99.39586639404297,0.5351167917251587,0.5396641492843628,0.15728281438350677,0.16796875
413701,92.0,92,,,,,
413817,116.0,116,,,,,
414090,273.0,273,,,,,
414590,500.0,500,,,,,
415090,500.0,500,,,,,
415590,500.0,500,,,,,
415656,66.0,66,,,,,
415744,,,110.68031311035156,-0.7643802762031555,0.5065538883209229,0.0234839990735054,0.15234375
416156,500.0,500,,,,,
416239,83.0,83,,,,,
416739,500.0,500,,,,,
417239,500.0,500,,,,,
417292,53.0,53,,,,,
417792,500.0,500,,,,,
417792,,,142.33282470703125,0.44504809379577637,0.5780744552612305,0.06779450923204422,0.12109375
417967,175.0,175,,,,,
418036,69.0,69,,,,,
418200,164.0,164,,,,,
418256,56.0,56,,,,,
418289,33.0,33,,,,,
418436,147.0,147,,,,,
418610,174.0,174,,,,,
418798,188.0,188,,,,,
418922,124.0,124,,,,,
418957,35.0,35,,,,,
419121,164.0,164,,,,,
419298,177.0,177,,,,,
419447,149.0,149,,,,,
419717,270.0,270,,,,,
419840,,,193.09002685546875,6.493879318237305,0.44643253087997437,0.5829100608825684,0.28515625
420217,500.0,500,,,,,
420364,147.0,147,,,,,
420512,148.0,148,,,,,
421012,500.0,500,,,,,
421471,459.0,459,,,,,
421888,,,57.06296157836914,-1.2935047149658203,0.6088485717773438,0.017906492576003075,0.19140625
421971,500.0,500,,,,,
422471,500.0,500,,,,,
422971,500.0,500,,,,,
423387,416.0,416,,,,,
423887,500.0,500,,,,,
423936,,,100.99321746826172,-0.13715240359306335,0.5363448858261108,0.031826332211494446,0.2109375
424387,500.0,500,,,,,
424434,47.0,47,,,,,
424722,288.0,288,,,,,
424842,120.0,120,,,,,
425342,500.0,500,,,,,
425373,31.0,31,,,,,
425395,22.0,22,,,,,
425420,25.0,25,,,,,
425512,92.0,92,,,,,
425656,144.0,144,,,,,
425984,,,197.62246704101562,3.01798415184021,0.49508532881736755,0.15899509191513062,0.22265625
426156,500.0,500,,,,,
426656,500.0,500,,,,,
426740,84.0,84,,,,,
426875,135.0,135,,,,,
427065,190.0,190,,,,,
427126,61.0,61,,,,,
427626,500.0,500,,,,,
428032,,,131.3411865234375,1.5932914018630981,0.5749320983886719,0.017422329634428024,0.1640625
428126,500.0,500,,,,,
428330,204.0,204,,,,,
428461,131.0,131,,,,,
428604,143.0,143,,,,,
429104,500.0,500,,,,,
429604,500.0,500,,,,,
430080,,,70.21011352539062,-0.435406357049942,0.6076328754425049,0.032612159848213196,0.3203125
430104,500.0,500,,,,,
430316,212.0,212,,,,,
430343,27.0,27,,,,,
430416,73.0,73,,,,,
430432,16.0,16,,,,,
430602,170.0,170,,,,,
430619,17.0,17,,,,,
430708,89.0,89,,,,,
430720,12.0,12,,,,,
430738,18.0,18,,,,,
430858,120.0,120,,,,,
430876,18.0,18,,,,,
431059,183.0,183,,,,,
431072,13.0,13,,,,,
431572,500.0,500,,,,,
431640,68.0,68,,,,,
431791,151.0,151,,,,,
431840,49.0,49,,,,,
431979,139.0,139,,,,,
432033,54.0,54,,,,,
432109,76.0,76,,,,,
432128,,,300.79949951171875,7.277163982391357,0.3775847554206848,0.40013211965560913,0.26953125
432609,500.0,500,,,,,
433080,471.0,471,,,,,
433244,164.0,164,,,,,
433581,337.0,337,,,,,
434054,473.0,473,,,,,
434176,,,13.321352005004883,-2.8564953804016113,0.555638313293457,0.008793145418167114,0.11328125
434554,500.0,500,,,,,
435054,500.0,500,,,,,
435554,500.0,500,,,,,
436054,500.0,500,,,,,
436224,,,115.40020751953125,-0.8838326334953308,0.5998584032058716,0.008898921310901642,0.12109375
436238,184.0,184,,,,,
436309,71.0,71,,,,,
436329,20.0,20,,,,,
436358,29.0,29,,,,,
436371,13.0,13,,,,,
436427,56.0,56,,,,,
436447,20.0,20,,,,,
436577,130.0,130,,,,,
436908,331.0,331,,,,,
437175,267.0,267,,,,,
437392,217.0,217,,,,,
437447,55.0,55,,,,,
437469,22.0,22,,,,,
437889,420.0,420,,,,,
437954,65.0,65,,,,,
437970,16.0,16,,,,,
437986,16.0,16,,,,,
438056,70.0,70,,,,,
438080,24.0,24,,,,,
438150,70.0,70,,,,,
438165,15.0,15,,,,,
438272,,,309.1665344238281,8.318615913391113,0.3943603038787842,0.2966265082359314,0.4453125
438665,500.0,500,,,,,
439165,500.0,500,,,,,
439665,500.0,500,,,,,
440165,500.0,500,,,,,
440320,,,98.64366149902344,-2.269416332244873,0.6053028106689453,0.01607377640902996,0.140625
440652,487.0,487,,,,,
440880,228.0,228,,,,,
440947,67.0,67,,,,,
441184,237.0,237,,,,,
441305,121.0,121,,,,,
441709,404.0,404,,,,,
441840,131.0,131,,,,,
441919,79.0,79,,,,,
442254,335.0,335,,,,,
442336,82.0,82,,,,,
442368,,,111.75286865234375,1.45535409450531,0.4747716784477234,0.2039269506931305,0.18359375
442664,328.0,328,,,,,
443164,500.0,500,,,,,
443439,275.0,275,,,,,
443783,344.0,344,,,,,
444283,500.0,500,,,,,
444402,119.0,119,,,,,
444416,,,62.930381774902344,-0.46528857946395874,0.6011800169944763,0.02172059193253517,0.2578125
444707,305.0,305,,,,,
444784,77.0,77,,,,,
444973,189.0,189,,,,,
445473,500.0,500,,,,,
445775,302.0,302,,,,,
446168,393.0,393,,,,,
446186,18.0,18,,,,,
446464,,,162.42715454101562,1.136209487915039,0.5093472003936768,0.2070888876914978,0.12890625
446686,500.0,500,,,,,
447186,500.0,500,,,,,
447247,61.0,61,,,,,
447747,500.0,500,,,,,
447861,114.0,114,,,,,
447929,68.0,68,,,,,
448092,163.0,163,,,,,
448366,274.0,274,,,,,
448446,80.0,80,,,,,
448512,,,174.52392578125,1.9247279167175293,0.5298314094543457,0.05768069624900818,0.11328125
448946,500.0,500,,,,,
449446,500.0,500,,,,,
449946,500.0,500,,,,,
450152,206.0,206,,,,,
450560,,,77.94654846191406,-1.7460438013076782,0.5632784962654114,0.04185660928487778,0.14453125
450652,500.0,500,,,,,
450877,225.0,225,,,,,
450980,103.0,103,,,,,
451028,48.0,48,,,,,
451040,12.0,12,,,,,
451291,251.0,251,,,,,
451624,333.0,333,,,,,
451747,123.0,123,,,,,
451878,131.0,131,,,,,
451912,34.0,34,,,,,
452231,319.0,319,,,,,
452246,15.0,15,,,,,
452393,147.0,147,,,,,
452410,17.0,17,,,,,
452608,,,264.92559814453125,5.2862324714660645,0.46457934379577637,0.19999173283576965,0.20703125
452910,500.0,500,,,,,
453410,500.0,500,,,,,
453910,500.0,500,,,,,
454410,500.0,500,,,,,
454656,,,59.48908233642578,-1.7976571321487427,0.6091302633285522,0.026103626936674118,0.28515625
454910,500.0,500,,,,,
455410,500.0,500,,,,,
455497,87.0,87,,,,,
455763,266.0,266,,,,,
456091,328.0,328,,,,,
456591,500.0,500,,,,,
456704,,,97.17240142822266,-1.2711455821990967,0.5761351585388184,0.018896494060754776,0.13671875
457091,500.0,500,,,,,
457299,208.0,208,,,,,
457710,411.0,411,,,,,
458210,500.0,500,,,,,
458710,500.0,500,,,,,
458752,,,82.27799224853516,-1.5246281623840332,0.5988798141479492,0.010321936570107937,0.1171875
458954,244.0,244,,,,,
459329,375.0,375,,,,,
