step,ep_return,ep_len,value_loss,policy_loss,entropy,approx_kl,clipfrac
74229,107.0,107,,,,,
74495,266.0,266,,,,,
74573,78.0,78,,,,,
74934,361.0,361,,,,,
75087,153.0,153,,,,,
75267,180.0,180,,,,,
75420,153.0,153,,,,,
75705,285.0,285,,,,,
75776,,,85.54360961914062,-1.469310998916626,0.5687028765678406,0.02861308678984642,0.28515625
75925,220.0,220,,,,,
76147,222.0,222,,,,,
76267,120.0,120,,,,,
76619,352.0,352,,,,,
76672,53.0,53,,,,,
76698,26.0,26,,,,,
76874,176.0,176,,,,,
77030,156.0,156,,,,,
77216,186.0,186,,,,,
77458,242.0,242,,,,,
77508,50.0,50,,,,,
77688,180.0,180,,,,,
77824,,,67.31886291503906,-1.376631259918213,0.5773986577987671,0.028851229697465897,0.28125
77835,147.0,147,,,,,
78094,259.0,259,,,,,
78262,168.0,168,,,,,
78343,81.0,81,,,,,
78357,14.0,14,,,,,
78573,216.0,216,,,,,
78756,183.0,183,,,,,
78793,37.0,37,,,,,
78833,40.0,40,,,,,
78894,61.0,61,,,,,
79035,141.0,141,,,,,
79215,180.0,180,,,,,
79384,169.0,169,,,,,
79411,27.0,27,,,,,
79434,23.0,23,,,,,
79462,28.0,28,,,,,
79483,21.0,21,,,,,
79672,189.0,189,,,,,
79851,179.0,179,,,,,
79872,,,142.61915588378906,1.794224739074707,0.5216183662414551,0.1982630491256714,0.34375
79976,125.0,125,,,,,
80393,417.0,417,,,,,
80621,228.0,228,,,,,
80644,23.0,23,,,,,
80816,172.0,172,,,,,
81017,201.0,201,,,,,
81186,169.0,169,,,,,
81370,184.0,184,,,,,
81570,200.0,200,,,,,
81813,243.0,243,,,,,
81920,,,67.00616455078125,-1.606114149093628,0.6047311425209045,0.014114942401647568,0.15234375
82176,363.0,363,,,,,
82239,63.0,63,,,,,
82386,147.0,147,,,,,
82510,124.0,124,,,,,
82652,142.0,142,,,,,
82770,118.0,118,,,,,
82818,48.0,48,,,,,
82921,103.0,103,,,,,
83421,500.0,500,,,,,
83471,50.0,50,,,,,
83968,,,64.0533676147461,-1.0260646343231201,0.5900459289550781,0.009326030500233173,0.1015625
83971,500.0,500,,,,,
84018,47.0,47,,,,,
84243,225.0,225,,,,,
84405,162.0,162,,,,,
84709,304.0,304,,,,,
84769,60.0,60,,,,,
84798,29.0,29,,,,,
84979,181.0,181,,,,,
85019,40.0,40,,,,,
85128,109.0,109,,,,,
85188,60.0,60,,,,,
85310,122.0,122,,,,,
85440,130.0,130,,,,,
85796,356.0,356,,,,,
85986,190.0,190,,,,,
86016,,,153.93963623046875,1.1263171434402466,0.5325844883918762,0.11690367758274078,0.203125
86201,215.0,215,,,,,
86403,202.0,202,,,,,
86486,83.0,83,,,,,
86747,261.0,261,,,,,
87013,266.0,266,,,,,
87469,456.0,456,,,,,
87785,316.0,316,,,,,
87950,165.0,165,,,,,
88006,56.0,56,,,,,
88064,,,32.95667266845703,-1.6519321203231812,0.6196807622909546,0.021074598655104637,0.15625
88179,173.0,173,,,,,
88315,136.0,136,,,,,
88387,72.0,72,,,,,
88539,152.0,152,,,,,
88711,172.0,172,,,,,
88994,283.0,283,,,,,
89217,223.0,223,,,,,
89357,140.0,140,,,,,
89543,186.0,186,,,,,
89700,157.0,157,,,,,
89793,93.0,93,,,,,
89933,140.0,140,,,,,
89979,46.0,46,,,,,
90107,128.0,128,,,,,
90112,,,102.02417755126953,1.6856197118759155,0.5485123991966248,0.09549786150455475,0.3984375
90204,97.0,97,,,,,
90313,109.0,109,,,,,
90489,176.0,176,,,,,
90648,159.0,159,,,,,
90683,35.0,35,,,,,
90890,207.0,207,,,,,
91059,169.0,169,,,,,
91078,19.0,19,,,,,
91283,205.0,205,,,,,
91481,198.0,198,,,,,
91531,50.0,50,,,,,
91555,24.0,24,,,,,
91713,158.0,158,,,,,
91865,152.0,152,,,,,
91979,114.0,114,,,,,
91998,19.0,19,,,,,
92156,158.0,158,,,,,
92160,,,87.37471008300781,1.348097562789917,0.4726409316062927,0.10881458222866058,0.3125
92300,144.0,144,,,,,
92461,161.0,161,,,,,
92630,169.0,169,,,,,
92806,176.0,176,,,,,
92999,193.0,193,,,,,
93175,176.0,176,,,,,
93449,274.0,274,,,,,
93600,151.0,151,,,,,
93739,139.0,139,,,,,
93877,138.0,138,,,,,
94046,169.0,169,,,,,
94208,,,6.803116798400879,-1.659152626991272,0.5960289239883423,0.02888563647866249,0.40234375
94213,167.0,167,,,,,
94350,137.0,137,,,,,
94372,22.0,22,,,,,
94383,11.0,11,,,,,
94494,111.0,111,,,,,
94636,142.0,142,,,,,
94664,28.0,28,,,,,
94692,28.0,28,,,,,
94709,17.0,17,,,,,
94721,12.0,12,,,,,
94733,12.0,12,,,,,
94848,115.0,115,,,,,
94867,19.0,19,,,,,
94905,38.0,38,,,,,
94928,23.0,23,,,,,
95163,235.0,235,,,,,
95268,105.0,105,,,,,
95331,63.0,63,,,,,
95433,102.0,102,,,,,
95488,55.0,55,,,,,
95618,130.0,130,,,,,
95638,20.0,20,,,,,
95661,23.0,23,,,,,
95780,119.0,119,,,,,
95967,187.0,187,,,,,
95987,20.0,20,,,,,
96138,151.0,151,,,,,
96256,,,201.4245147705078,6.992929458618164,0.47967129945755005,0.09751032292842865,0.32421875
96387,249.0,249,,,,,
96593,206.0,206,,,,,
96787,194.0,194,,,,,
96924,137.0,137,,,,,
97154,230.0,230,,,,,
97284,130.0,130,,,,,
97442,158.0,158,,,,,
97604,162.0,162,,,,,
97794,190.0,190,,,,,
97974,180.0,180,,,,,
98139,165.0,165,,,,,
98304,,,5.080556392669678,-0.6158815622329712,0.6172195076942444,0.03505255654454231,0.35546875
98309,170.0,170,,,,,
98580,271.0,271,,,,,
98709,129.0,129,,,,,
98892,183.0,183,,,,,
99073,181.0,181,,,,,
99316,243.0,243,,,,,
99556,240.0,240,,,,,
99709,153.0,153,,,,,
99881,172.0,172,,,,,
100090,209.0,209,,,,,
100248,158.0,158,,,,,
100274,26.0,26,,,,,
100352,,,22.071094512939453,-1.1612911224365234,0.6034926176071167,0.008451786823570728,0.12109375
100372,98.0,98,,,,,
100512,140.0,140,,,,,
100593,81.0,81,,,,,
100774,181.0,181,,,,,
100802,28.0,28,,,,,
100815,13.0,13,,,,,
100940,125.0,125,,,,,
100954,14.0,14,,,,,
101031,77.0,77,,,,,
101053,22.0,22,,,,,
101231,178.0,178,,,,,
101255,24.0,24,,,,,
101444,189.0,189,,,,,
101635,191.0,191,,,,,
101689,54.0,54,,,,,
101729,40.0,40,,,,,
101749,20.0,20,,,,,
102068,319.0,319,,,,,
102141,73.0,73,,,,,
102174,33.0,33,,,,,
102381,207.0,207,,,,,
102400,,,199.06625366210938,4.182668209075928,0.4571307897567749,0.15292415022850037,0.34765625
102650,269.0,269,,,,,
102865,215.0,215,,,,,
103260,395.0,395,,,,,
103566,306.0,306,,,,,
104066,500.0,500,,,,,
104314,248.0,248,,,,,
104448,,,7.791955947875977,-2.7826766967773438,0.6346428990364075,0.024231139570474625,0.22265625
104531,217.0,217,,,,,
104841,310.0,310,,,,,
105172,331.0,331,,,,,
105350,178.0,178,,,,,
105533,183.0,183,,,,,
105658,125.0,125,,,,,
105935,277.0,277,,,,,
106159,224.0,224,,,,,
106403,244.0,244,,,,,
106496,,,37.78092575073242,-1.6927473545074463,0.6183390617370605,0.00847635418176651,0.11328125
106621,218.0,218,,,,,
106738,117.0,117,,,,,
106852,114.0,114,,,,,
107000,148.0,148,,,,,
107021,21.0,21,,,,,
107106,85.0,85,,,,,
107149,43.0,43,,,,,
107342,193.0,193,,,,,
107368,26.0,26,,,,,
107460,92.0,92,,,,,
107473,13.0,13,,,,,
107562,89.0,89,,,,,
107779,217.0,217,,,,,
107802,23.0,23,,,,,
107838,36.0,36,,,,,
107854,16.0,16,,,,,
107935,81.0,81,,,,,
108032,97.0,97,,,,,
108157,125.0,125,,,,,
108193,36.0,36,,,,,
108339,146.0,146,,,,,
108398,59.0,59,,,,,
108413,15.0,15,,,,,
108475,62.0,62,,,,,
108544,,,251.3258819580078,8.574522972106934,0.4564363360404968,0.3711974322795868,0.37890625
108975,500.0,500,,,,,
109037,62.0,62,,,,,
109537,500.0,500,,,,,
109867,330.0,330,,,,,
110016,149.0,149,,,,,
110334,318.0,318,,,,,
110592,,,69.0521011352539,-2.56622314453125,0.5639315247535706,0.04947340860962868,0.140625
110642,308.0,308,,,,,
110999,357.0,357,,,,,
111342,343.0,343,,,,,
111842,500.0,500,,,,,
112038,196.0,196,,,,,
112297,259.0,259,,,,,
112640,,,23.384601593017578,-4.2110090255737305,0.5646908283233643,0.007577725686132908,0.0703125
112797,500.0,500,,,,,
113297,500.0,500,,,,,
113797,500.0,500,,,,,
114008,211.0,211,,,,,
114508,500.0,500,,,,,
114688,,,98.68728637695312,-2.5416321754455566,0.5610591173171997,0.012618625536561012,0.21875
114725,217.0,217,,,,,
114964,239.0,239,,,,,
115265,301.0,301,,,,,
115480,215.0,215,,,,,
115535,55.0,55,,,,,
115798,263.0,263,,,,,
116008,210.0,210,,,,,
116061,53.0,53,,,,,
116311,250.0,250,,,,,
116387,76.0,76,,,,,
116554,167.0,167,,,,,
116678,124.0,124,,,,,
116736,,,93.6466293334961,1.1660518646240234,0.520416259765625,0.11121067404747009,0.33984375
117178,500.0,500,,,,,
117350,172.0,172,,,,,
117511,161.0,161,,,,,
117680,169.0,169,,,,,
117953,273.0,273,,,,,
118114,161.0,161,,,,,
118265,151.0,151,,,,,
118427,162.0,162,,,,,
118574,147.0,147,,,,,
118784,,,32.14213943481445,-1.794389009475708,0.5641846656799316,0.00516505679115653,0.03125
118931,357.0,357,,,,,
118973,42.0,42,,,,,
119426,453.0,453,,,,,
119461,35.0,35,,,,,
119816,355.0,355,,,,,
120156,340.0,340,,,,,
120178,22.0,22,,,,,
120304,126.0,126,,,,,
120664,360.0,360,,,,,
120832,,,52.57377243041992,-1.6790215969085693,0.5444473028182983,0.037432897835969925,0.18359375
120851,187.0,187,,,,,
121105,254.0,254,,,,,
121424,319.0,319,,,,,
121629,205.0,205,,,,,
122025,396.0,396,,,,,
122412,387.0,387,,,,,
122772,360.0,360,,,,,
122822,50.0,50,,,,,
122880,,,15.645404815673828,-2.3721017837524414,0.5916974544525146,0.02412031777203083,0.12109375
123322,500.0,500,,,,,
123822,500.0,500,,,,,
124012,190.0,190,,,,,
124099,87.0,87,,,,,
124599,500.0,500,,,,,
124858,259.0,259,,,,,
124928,,,54.67713165283203,-2.4997706413269043,0.6082583665847778,0.01283835805952549,0.14453125
125136,278.0,278,,,,,
125200,64.0,64,,,,,
125288,88.0,88,,,,,
125599,311.0,311,,,,,
125692,93.0,93,,,,,
125750,58.0,58,,,,,
126250,500.0,500,,,,,
126436,186.0,186,,,,,
126469,33.0,33,,,,,
126735,266.0,266,,,,,
126976,,,101.21662139892578,-0.37179914116859436,0.5425518751144409,0.03348785638809204,0.32421875
126986,251.0,251,,,,,
127299,313.0,313,,,,,
127561,262.0,262,,,,,
128052,491.0,491,,,,,
128552,500.0,500,,,,,
128737,185.0,185,,,,,
129024,,,83.52787017822266,-1.3442379236221313,0.6129502058029175,0.015776323154568672,0.1875
129028,291.0,291,,,,,
129064,36.0,36,,,,,
129405,341.0,341,,,,,
129815,410.0,410,,,,,
129894,79.0,79,,,,,
130023,129.0,129,,,,,
130080,57.0,57,,,,,
130580,500.0,500,,,,,
130661,81.0,81,,,,,
130752,91.0,91,,,,,
131072,,,149.62606811523438,1.279022455215454,0.5347320437431335,0.02883302792906761,0.15234375
131252,500.0,500,,,,,
131752,500.0,500,,,,,
132174,422.0,422,,,,,
132408,234.0,234,,,,,
132706,298.0,298,,,,,
133085,379.0,379,,,,,
133120,,,24.32265853881836,-2.455264091491699,0.6138639450073242,0.013695787638425827,0.12890625
133149,64.0,64,,,,,
133200,51.0,51,,,,,
133462,262.0,262,,,,,
133524,62.0,62,,,,,
133990,466.0,466,,,,,
134057,67.0,67,,,,,
134071,14.0,14,,,,,
134388,317.0,317,,,,,
134690,302.0,302,,,,,
135101,411.0,411,,,,,
135168,,,145.06517028808594,0.724911093711853,0.5474038124084473,0.17293763160705566,0.171875
135601,500.0,500,,,,,
136101,500.0,500,,,,,
136281,180.0,180,,,,,
136652,371.0,371,,,,,
137026,374.0,374,,,,,
137216,,,41.73530960083008,-2.4641711711883545,0.5789684653282166,0.05645826831459999,0.21484375
137300,274.0,274,,,,,
137800,500.0,500,,,,,
137971,171.0,171,,,,,
138037,66.0,66,,,,,
138128,91.0,91,,,,,
138628,500.0,500,,,,,
138905,277.0,277,,,,,
139264,,,100.3048324584961,-0.9418622255325317,0.5733131766319275,0.016156915575265884,0.11328125
139405,500.0,500,,,,,
139589,184.0,184,,,,,
139617,28.0,28,,,,,
140117,500.0,500,,,,,
140484,367.0,367,,,,,
140984,500.0,500,,,,,
141210,226.0,226,,,,,
141312,,,155.86447143554688,0.6180351972579956,0.5543938875198364,0.03563958778977394,0.17578125
141710,500.0,500,,,,,
142074,364.0,364,,,,,
142574,500.0,500,,,,,
142597,23.0,23,,,,,
142834,237.0,237,,,,,
143334,500.0,500,,,,,
143360,,,123.40625,-0.7804681062698364,0.5561066269874573,0.02288367599248886,0.21875
143834,500.0,500,,,,,
143959,125.0,125,,,,,
144310,351.0,351,,,,,
144810,500.0,500,,,,,
144829,19.0,19,,,,,
144927,98.0,98,,,,,
145371,444.0,444,,,,,
145408,,,101.80379486083984,0.3894352912902832,0.5829043388366699,0.02451445162296295,0.20703125
145675,304.0,304,,,,,
145945,270.0,270,,,,,
146272,327.0,327,,,,,
146454,182.0,182,,,,,
146665,211.0,211,,,,,
146714,49.0,49,,,,,
146886,172.0,172,,,,,
147176,290.0,290,,,,,
147456,,,98.2674560546875,0.40210703015327454,0.5395767688751221,0.1435377448797226,0.33984375
147495,319.0,319,,,,,
147706,211.0,211,,,,,
148092,386.0,386,,,,,
148336,244.0,244,,,,,
148514,178.0,178,,,,,
148705,191.0,191,,,,,
148979,274.0,274,,,,,
149201,222.0,222,,,,,
149504,,,69.17788696289062,0.5109562873840332,0.60745769739151,0.03847572207450867,0.3515625
149686,485.0,485,,,,,
149906,220.0,220,,,,,
150329,423.0,423,,,,,
150542,213.0,213,,,,,
150676,134.0,134,,,,,
150729,53.0,53,,,,,
150932,203.0,203,,,,,
150958,26.0,26,,,,,
151133,175.0,175,,,,,
151281,148.0,148,,,,,
151299,18.0,18,,,,,
151351,52.0,52,,,,,
151552,,,88.23904418945312,1.9004639387130737,0.5286924242973328,0.05468359589576721,0.17578125
151712,361.0,361,,,,,
151901,189.0,189,,,,,
152359,458.0,458,,,,,
152547,188.0,188,,,,,
152626,79.0,79,,,,,
152937,311.0,311,,,,,
153388,451.0,451,,,,,
153534,146.0,146,,,,,
153600,,,50.860809326171875,0.276641845703125,0.6010169982910156,0.010412737727165222,0.1484375
153826,292.0,292,,,,,
154013,187.0,187,,,,,
154175,162.0,162,,,,,
154675,500.0,500,,,,,
155149,474.0,474,,,,,
155332,183.0,183,,,,,
155553,221.0,221,,,,,
155648,,,56.48371887207031,0.25946903228759766,0.5926965475082397,0.017166242003440857,0.16796875
155702,149.0,149,,,,,
155855,153.0,153,,,,,
155871,16.0,16,,,,,
155888,17.0,17,,,,,
155945,57.0,57,,,,,
155958,13.0,13,,,,,
156440,482.0,482,,,,,
156490,50.0,50,,,,,
156591,101.0,101,,,,,
156607,16.0,16,,,,,
156619,12.0,12,,,,,
156636,17.0,17,,,,,
156719,83.0,83,,,,,
156838,119.0,119,,,,,
156855,17.0,17,,,,,
156880,25.0,25,,,,,
157036,156.0,156,,,,,
157089,53.0,53,,,,,
157133,44.0,44,,,,,
157297,164.0,164,,,,,
157336,39.0,39,,,,,
157434,98.0,98,,,,,
157667,233.0,233,,,,,
157696,,,227.20199584960938,7.114133834838867,0.434440553188324,0.4822505712509155,0.3984375
157929,262.0,262,,,,,
158066,137.0,137,,,,,
158529,463.0,463,,,,,
158743,214.0,214,,,,,
158998,255.0,255,,,,,
159476,478.0,478,,,,,
159592,116.0,116,,,,,
159744,,,11.779548645019531,-1.0863001346588135,0.5900824666023254,0.027348633855581284,0.2421875
159767,175.0,175,,,,,
160010,243.0,243,,,,,
160488,478.0,478,,,,,
160988,500.0,500,,,,,
161488,500.0,500,,,,,
161792,,,68.76312255859375,-0.7171385288238525,0.6043000817298889,0.016132112592458725,0.1640625
161988,500.0,500,,,,,
162165,177.0,177,,,,,
162192,27.0,27,,,,,
162316,124.0,124,,,,,
162464,148.0,148,,,,,
162641,177.0,177,,,,,
162877,236.0,236,,,,,
163245,368.0,368,,,,,
163386,141.0,141,,,,,
163643,257.0,257,,,,,
163840,,,32.51340103149414,0.16269773244857788,0.5444976091384888,0.03322061523795128,0.18359375
163872,229.0,229,,,,,
164372,500.0,500,,,,,
164461,89.0,89,,,,,
164591,130.0,130,,,,,
164621,30.0,30,,,,,
164695,74.0,74,,,,,
165195,500.0,500,,,,,
165266,71.0,71,,,,,
165433,167.0,167,,,,,
165737,304.0,304,,,,,
165828,91.0,91,,,,,
165888,,,96.2908706665039,0.8162139058113098,0.5382099747657776,0.05326475575566292,0.171875
166238,410.0,410,,,,,
166328,90.0,90,,,,,
166828,500.0,500,,,,,
166873,45.0,45,,,,,
166887,14.0,14,,,,,
167387,500.0,500,,,,,
167417,30.0,30,,,,,
167430,13.0,13,,,,,
167815,385.0,385,,,,,
167936,,,91.71021270751953,-0.6467341184616089,0.5598615407943726,0.08426342159509659,0.14453125
168315,500.0,500,,,,,
168815,500.0,500,,,,,
169144,329.0,329,,,,,
169447,303.0,303,,,,,
169947,500.0,500,,,,,
169984,,,73.52019500732422,-1.325435996055603,0.6186492443084717,0.02420562133193016,0.17578125
170089,142.0,142,,,,,
170108,19.0,19,,,,,
170330,222.0,222,,,,,
170509,179.0,179,,,,,
171009,500.0,500,,,,,
171295,286.0,286,,,,,
171439,144.0,144,,,,,
171502,63.0,63,,,,,
171701,199.0,199,,,,,
171765,64.0,64,,,,,
171834,69.0,69,,,,,
172032,,,123.67008972167969,0.5258390307426453,0.5054266452789307,0.05426602065563202,0.18359375
172334,500.0,500,,,,,
172597,263.0,263,,,,,
172805,208.0,208,,,,,
172978,173.0,173,,,,,
173123,145.0,145,,,,,
173507,384.0,384,,,,,
173837,330.0,330,,,,,
173902,65.0,65,,,,,
173991,89.0,89,,,,,
174080,,,151.95745849609375,0.6866921186447144,0.5194041728973389,0.09311791509389877,0.18359375
174491,500.0,500,,,,,
174540,49.0,49,,,,,
175040,500.0,500,,,,,
175540,500.0,500,,,,,
176040,500.0,500,,,,,
176128,,,55.30095291137695,-2.164501190185547,0.639814019203186,0.017974596470594406,0.19921875
176540,500.0,500,,,,,
177040,500.0,500,,,,,
177230,190.0,190,,,,,
177730,500.0,500,,,,,
178158,428.0,428,,,,,
178176,,,83.79484558105469,-1.1930023431777954,0.6100988388061523,0.016837837174534798,0.11328125
178265,107.0,107,,,,,
178350,85.0,85,,,,,
178850,500.0,500,,,,,
179350,500.0,500,,,,,
179764,414.0,414,,,,,
179828,64.0,64,,,,,
180224,,,141.52313232421875,-0.16378247737884521,0.5979186296463013,0.012280406430363655,0.1953125
180328,500.0,500,,,,,
180828,500.0,500,,,,,
181082,254.0,254,,,,,
181354,272.0,272,,,,,
181650,296.0,296,,,,,
181731,81.0,81,,,,,
182231,500.0,500,,,,,
182272,,,99.89454650878906,0.3372507691383362,0.5264538526535034,0.12308628857135773,0.42578125
182576,345.0,345,,,,,
182700,124.0,124,,,,,
182949,249.0,249,,,,,
183449,500.0,500,,,,,
183783,334.0,334,,,,,
184007,224.0,224,,,,,
184320,,,62.07463836669922,-0.3484345078468323,0.5517935752868652,0.033313531428575516,0.23046875
184341,334.0,334,,,,,
184767,426.0,426,,,,,
184932,165.0,165,,,,,
185354,422.0,422,,,,,
185681,327.0,327,,,,,
185909,228.0,228,,,,,
185945,36.0,36,,,,,
185990,45.0,45,,,,,
186018,28.0,28,,,,,
186050,32.0,32,,,,,
186290,240.0,240,,,,,
186368,,,98.67313385009766,0.9956101775169373,0.5732312202453613,0.010239657014608383,0.05859375
186790,500.0,500,,,,,
187070,280.0,280,,,,,
187570,500.0,500,,,,,
187789,219.0,219,,,,,
188289,500.0,500,,,,,
188416,,,107.58139038085938,-0.8523918390274048,0.6245428919792175,0.01994461566209793,0.15234375
188439,150.0,150,,,,,
188889,450.0,450,,,,,
189041,152.0,152,,,,,
189137,96.0,96,,,,,
189532,395.0,395,,,,,
189857,325.0,325,,,,,
189927,70.0,70,,,,,
189975,48.0,48,,,,,
190156,181.0,181,,,,,
190427,271.0,271,,,,,
190464,,,149.82223510742188,2.058011054992676,0.5187461972236633,0.05469337850809097,0.22265625
190782,355.0,355,,,,,
191282,500.0,500,,,,,
191352,70.0,70,,,,,
191743,391.0,391,,,,,
192243,500.0,500,,,,,
192445,202.0,202,,,,,
192512,,,85.53570556640625,-0.41153693199157715,0.5609046816825867,0.027570800855755806,0.16796875
192945,500.0,500,,,,,
193445,500.0,500,,,,,
193598,153.0,153,,,,,
193756,158.0,158,,,,,
194256,500.0,500,,,,,
194440,184.0,184,,,,,
194560,,,88.35997772216797,-0.2544025778770447,0.5440365672111511,0.021899573504924774,0.3125
194638,198.0,198,,,,,
194751,113.0,113,,,,,
195001,250.0,250,,,,,
195296,295.0,295,,,,,
195543,247.0,247,,,,,
195810,267.0,267,,,,,
195824,14.0,14,,,,,
196061,237.0,237,,,,,
196115,54.0,54,,,,,
196325,210.0,210,,,,,
196445,120.0,120,,,,,
196608,,,129.5442352294922,2.0056228637695312,0.5059723854064941,0.0749754086136818,0.12890625
196675,230.0,230,,,,,
196964,289.0,289,,,,,
197346,382.0,382,,,,,
197846,500.0,500,,,,,
198122,276.0,276,,,,,
198471,349.0,349,,,,,
198656,,,7.039384841918945,-1.5779454708099365,0.612348735332489,0.011076156049966812,0.125
198971,500.0,500,,,,,
199062,91.0,91,,,,,
199321,259.0,259,,,,,
199339,18.0,18,,,,,
199378,39.0,39,,,,,
199611,233.0,233,,,,,
199635,24.0,24,,,,,
199705,70.0,70,,,,,
199739,34.0,34,,,,,
199911,172.0,172,,,,,
200411,500.0,500,,,,,
200424,13.0,13,,,,,
200499,75.0,75,,,,,
200534,35.0,35,,,,,
200675,141.0,141,,,,,
200704,,,187.01513671875,3.890535831451416,0.47980430722236633,0.3444076478481293,0.2578125
200806,131.0,131,,,,,
200938,132.0,132,,,,,
200980,42.0,42,,,,,
201128,148.0,148,,,,,
201297,169.0,169,,,,,
201469,172.0,172,,,,,
201711,242.0,242,,,,,
201872,161.0,161,,,,,
202372,500.0,500,,,,,
202512,140.0,140,,,,,
202643,131.0,131,,,,,
202752,,,38.63002395629883,0.886559247970581,0.5973168611526489,0.009113248437643051,0.09765625
202798,155.0,155,,,,,
202860,62.0,62,,,,,
203088,228.0,228,,,,,
203245,157.0,157,,,,,
203379,134.0,134,,,,,
203514,135.0,135,,,,,
203646,132.0,132,,,,,
203802,156.0,156,,,,,
204236,434.0,434,,,,,
204408,172.0,172,,,,,
204590,182.0,182,,,,,
204783,193.0,193,,,,,
204800,,,12.949263572692871,0.23618419468402863,0.5994045734405518,0.021891789510846138,0.1796875
204829,46.0,46,,,,,
205168,339.0,339,,,,,
205186,18.0,18,,,,,
205361,175.0,175,,,,,
205557,196.0,196,,,,,
205743,186.0,186,,,,,
205951,208.0,208,,,,,
206158,207.0,207,,,,,
206186,28.0,28,,,,,
206414,228.0,228,,,,,
206552,138.0,138,,,,,
206570,18.0,18,,,,,
206841,271.0,271,,,,,
206848,,,90.55345153808594,1.7522393465042114,0.5234236121177673,0.05981931835412979,0.25
207048,207.0,207,,,,,
207228,180.0,180,,,,,
207428,200.0,200,,,,,
207713,285.0,285,,,,,
207944,231.0,231,,,,,
208153,209.0,209,,,,,
208653,500.0,500,,,,,
208896,,,21.255521774291992,-2.067664384841919,0.5903128385543823,0.019123179838061333,0.17578125
209023,370.0,370,,,,,
209215,192.0,192,,,,,
209287,72.0,72,,,,,
209546,259.0,259,,,,,
209654,108.0,108,,,,,
209999,345.0,345,,,,,
210060,61.0,61,,,,,
210222,162.0,162,,,,,
210447,225.0,225,,,,,
210663,216.0,216,,,,,
210830,167.0,167,,,,,
210880,50.0,50,,,,,
210944,,,215.66281127929688,4.159754276275635,0.47081732749938965,0.076228566467762,0.234375
211229,349.0,349,,,,,
211512,283.0,283,,,,,
211917,405.0,405,,,,,
212376,459.0,459,,,,,
212538,162.0,162,,,,,
212744,206.0,206,,,,,
212922,178.0,178,,,,,
212992,,,3.613199472427368,-1.3151119947433472,0.6000193953514099,0.015767449513077736,0.14453125
213214,292.0,292,,,,,
213441,227.0,227,,,,,
213747,306.0,306,,,,,
213873,126.0,126,,,,,
213899,26.0,26,,,,,
213960,61.0,61,,,,,
214040,80.0,80,,,,,
214206,166.0,166,,,,,
214242,36.0,36,,,,,
214439,197.0,197,,,,,
214649,210.0,210,,,,,
214835,186.0,186,,,,,
214894,59.0,59,,,,,
214933,39.0,39,,,,,
215040,,,105.00627136230469,3.2498507499694824,0.5372282266616821,0.16305607557296753,0.23046875
215244,311.0,311,,,,,
215525,281.0,281,,,,,
215890,365.0,365,,,,,
216182,292.0,292,,,,,
216462,280.0,280,,,,,
216676,214.0,214,,,,,
216769,93.0,93,,,,,
216909,140.0,140,,,,,
217088,,,31.303773880004883,-0.5547555685043335,0.5812855958938599,0.013352332636713982,0.140625
217194,285.0,285,,,,,
217211,17.0,17,,,,,
217711,500.0,500,,,,,
218211,500.0,500,,,,,
218417,206.0,206,,,,,
218637,220.0,220,,,,,
218898,261.0,261,,,,,
219136,238.0,238,,,,,
219136,,,34.62739181518555,-0.8156378269195557,0.5342215299606323,0.13930121064186096,0.35546875
219178,42.0,42,,,,,
219200,22.0,22,,,,,
219358,158.0,158,,,,,
219658,300.0,300,,,,,
219778,120.0,120,,,,,
220096,318.0,318,,,,,
220571,475.0,475,,,,,
220920,349.0,349,,,,,
221084,164.0,164,,,,,
221184,,,129.62664794921875,1.1511112451553345,0.5193468332290649,0.043098084628582,0.12890625
221584,500.0,500,,,,,
221940,356.0,356,,,,,
222440,500.0,500,,,,,
222940,500.0,500,,,,,
223232,,,83.62461853027344,-1.1476266384124756,0.6101096868515015,0.011853287927806377,0.125
223440,500.0,500,,,,,
223940,500.0,500,,,,,
224129,189.0,189,,,,,
224406,277.0,277,,,,,
224575,169.0,169,,,,,
224752,177.0,177,,,,,
224903,151.0,151,,,,,
224999,96.0,96,,,,,
225070,71.0,71,,,,,
225280,,,138.6805419921875,1.8052494525909424,0.5283071398735046,0.09566570073366165,0.3359375
225449,379.0,379,,,,,
225601,152.0,152,,,,,
225884,283.0,283,,,,,
226384,500.0,500,,,,,
226563,179.0,179,,,,,
226920,357.0,357,,,,,
227293,373.0,373,,,,,
227328,,,8.674227714538574,-1.5464565753936768,0.5808255672454834,0.03351089730858803,0.33984375
227378,85.0,85,,,,,
227608,230.0,230,,,,,
227650,42.0,42,,,,,
227909,259.0,259,,,,,
227963,54.0,54,,,,,
228000,37.0,37,,,,,
228168,168.0,168,,,,,
228192,24.0,24,,,,,
228492,300.0,300,,,,,
228992,500.0,500,,,,,
229366,374.0,374,,,,,
229376,,,192.7510528564453,3.4478888511657715,0.4899352192878723,0.7770061492919922,0.2578125
229530,164.0,164,,,,,
229691,161.0,161,,,,,
229912,221.0,221,,,,,
230164,252.0,252,,,,,
230306,142.0,142,,,,,
230789,483.0,483,,,,,
230923,134.0,134,,,,,
231131,208.0,208,,,,,
231319,188.0,188,,,,,
231338,19.0,19,,,,,
231424,,,52.89384841918945,1.7180981636047363,0.5693208575248718,0.03373536095023155,0.25390625
231510,172.0,172,,,,,
