step,ep_return,ep_len,q_loss,actor_loss,alpha,alpha_loss
16750,,,194.18629455566406,160.64117431640625,0.2824400447391329,-0.06464562565088272
16800,-247.1966426847706,200,,,,
16800,,,22.925716400146484,156.10362243652344,0.2815688932297249,0.0718156099319458
16850,,,39.434120178222656,164.94129943847656,0.2821276822228431,-0.014937406405806541
16900,,,132.73455810546875,155.73660278320312,0.28213401228962703,0.011914921924471855
16950,,,376.5628967285156,158.26055908203125,0.28250534859998644,-0.03468770533800125
17000,-482.325467263357,200,,,,
17000,,,17.671926498413086,165.62059020996094,0.2822035052188832,0.08370266854763031
17050,,,187.53390502929688,162.27894592285156,0.28174727940679767,-0.006197728216648102
17100,,,24.224868774414062,156.36312866210938,0.279930459993791,-0.08035652339458466
17150,,,629.9139404296875,156.31817626953125,0.28075908868307,-0.113978810608387
17200,-123.50910943900314,200,,,,
17200,,,298.8428955078125,158.10311889648438,0.28076566227800404,-0.09708818048238754
17250,,,25.07512664794922,149.46250915527344,0.2805204965017567,-0.06762965768575668
17300,,,221.20570373535156,157.72483825683594,0.280750295045061,-0.036960333585739136
17350,,,342.2334899902344,161.15423583984375,0.2802632889820156,0.10644173622131348
17400,-119.95677735018053,200,,,,
17400,,,546.07958984375,156.26602172851562,0.27956182692957704,-0.10679520666599274
17450,,,509.55029296875,146.65847778320312,0.279733456383745,-0.28793543577194214
17500,,,24.159320831298828,158.75216674804688,0.27881313908250605,0.16028901934623718
17550,,,393.6087646484375,157.67330932617188,0.2778054146082039,0.07464533299207687
17600,-480.12589236733254,200,,,,
17600,,,615.594970703125,149.87518310546875,0.27871843515609657,-0.2802419364452362
17650,,,876.8009033203125,159.91893005371094,0.2798041255233431,0.27273842692375183
17700,,,14.582999229431152,149.2842254638672,0.28011763023836106,-0.23675748705863953
17750,,,382.36834716796875,154.12643432617188,0.27853594149918987,-0.3359837830066681
17800,-120.87258612030901,200,,,,
17800,,,21.858020782470703,151.88705444335938,0.27892957064278,0.11042216420173645
17850,,,49.63962936401367,159.3150634765625,0.27951608244492604,0.017787041142582893
17900,,,17.753955841064453,154.48934936523438,0.2798245925514243,0.0671934261918068
17950,,,181.54168701171875,160.28233337402344,0.2817537999818877,-0.17293289303779602
18000,-478.2799885436725,200,,,,
18000,,,443.5639343261719,157.56304931640625,0.28112836376368516,0.07494400441646576
18050,,,20.828481674194336,160.33929443359375,0.2808567830879578,0.03218366950750351
18100,,,29.0374698638916,149.89601135253906,0.2801267375229207,-0.16746386885643005
18150,,,15.843467712402344,169.94436645507812,0.27935640819087815,0.1390937864780426
18200,-366.46236498078594,200,,,,
18200,,,182.80648803710938,159.75677490234375,0.2780822166056985,0.00028114765882492065
18250,,,20.504066467285156,154.07830810546875,0.2766401533287426,0.05598169565200806
18300,,,14.378335952758789,152.98277282714844,0.27553796360298666,-0.14395439624786377
18350,,,213.020263671875,150.0219268798828,0.2749963944880201,-0.2871379852294922
18400,-360.0831206207072,200,,,,
18400,,,173.7357635498047,142.17083740234375,0.2754291798661622,0.09496048092842102
18450,,,1254.784912109375,157.43978881835938,0.27672323757470857,-0.008908495306968689
18500,,,210.54542541503906,150.22117614746094,0.2770085036357926,0.04161960259079933
18550,,,757.7476806640625,145.73182678222656,0.275829110211322,0.17285527288913727
18600,-123.10874361392447,200,,,,
18600,,,74.71243286132812,149.11196899414062,0.27644680037663766,-0.03412020951509476
18650,,,20.0655460357666,164.70123291015625,0.2766751509457835,-0.015651244670152664
18700,,,14.716358184814453,151.26126098632812,0.27750383811224005,-0.1484205722808838
18750,,,18.391054153442383,151.65762329101562,0.2774680074528843,-0.08898748457431793
18800,-125.2068450697009,200,,,,
18800,,,19.263830184936523,143.5276336669922,0.27755292025326456,-0.098231740295887
18850,,,1135.520263671875,142.55606079101562,0.2767714234786377,-0.0776950940489769
18900,,,357.89739990234375,159.13003540039062,0.2745977449226207,0.12053980678319931
18950,,,40.08980178833008,153.00894165039062,0.2739751281173952,-0.05745289474725723
19000,-125.05920112790811,200,,,,
19000,,,26.315202713012695,143.7852325439453,0.2735671428769648,-0.036754436790943146
19050,,,759.7122802734375,143.97262573242188,0.27240401634001354,0.005323967896401882
19100,,,23.4729061126709,143.8385772705078,0.2717405497350606,0.12640655040740967
19150,,,31.70736312866211,147.22506713867188,0.2710516776992154,0.003585362806916237
19200,-363.3613391232532,200,,,,
19200,,,520.08251953125,157.71890258789062,0.27129844795660035,-0.028121434152126312
19250,,,37.25812530517578,143.30902099609375,0.27049164165845463,0.17397411167621613
19300,,,378.52886962890625,164.87496948242188,0.27192102417824904,-0.07812990248203278
19350,,,527.080078125,151.2016143798828,0.2710173561799941,0.23748363554477692
19400,-0.3258494738038433,200,,,,
19400,,,13.365883827209473,149.6757354736328,0.2697680000864215,-0.21715125441551208
19450,,,235.2154083251953,145.61541748046875,0.26885907005367354,0.17939908802509308
19500,,,518.324462890625,139.06671142578125,0.26725955223157255,0.0382695347070694
19550,,,24.945526123046875,150.1139678955078,0.2659159963137919,-0.06751275062561035
19600,-659.3295034505765,200,,,,
19600,,,31.290660858154297,164.24136352539062,0.2655390193837842,0.2870926856994629
19650,,,410.95965576171875,153.43511962890625,0.2651700453347058,0.13350410759449005
19700,,,20.72550392150879,150.2452850341797,0.2644798493396406,-0.24785743653774261
19750,,,818.806640625,151.2958526611328,0.26401044386537725,0.06515076011419296
19800,-758.6763753701784,200,,,,
19800,,,20.887557983398438,140.59957885742188,0.26378544839271184,-0.0015879645943641663
19850,,,1266.8837890625,147.1357421875,0.2640817404825801,-0.011308595538139343
19900,,,774.354248046875,135.49693298339844,0.2631609630474589,-0.08487540483474731
19950,,,21.710777282714844,142.3310546875,0.26324296279197984,-0.008515195921063423
20000,-648.5644358639549,200,,,,
20000,,,21.04825210571289,160.578857421875,0.26368052215146226,-0.12621037662029266
20050,,,586.0906982421875,155.87353515625,0.26374271777519565,0.28534287214279175
20100,,,11.72243881225586,173.71771240234375,0.2633545884790987,0.06925477832555771
20150,,,17.561796188354492,139.27130126953125,0.2626898672608809,-0.04857476428151131
20200,-120.33080049186866,200,,,,
20200,,,24.12031364440918,154.87362670898438,0.2623348803962555,-0.19446483254432678
20250,,,16.793182373046875,148.82769775390625,0.2620510049805166,-0.15476517379283905
20300,,,217.81446838378906,140.93731689453125,0.25956236004989997,-0.23775124549865723
20350,,,22.585203170776367,138.964111328125,0.25689201728563693,-0.10444337129592896
20400,-123.1975767286673,200,,,,
20400,,,436.7547607421875,149.21786499023438,0.25596941920678606,-0.10528998076915741
20450,,,158.16297912597656,143.78857421875,0.255041012916927,0.06689852476119995
20500,,,24.8837947845459,154.3359375,0.2542827112074645,0.32629460096359253
20550,,,14.732197761535645,138.4603729248047,0.2546282962359631,-0.06476069241762161
20600,-125.21196956643857,200,,,,
20600,,,1280.62109375,145.90536499023438,0.2541484478241403,0.10059211403131485
20650,,,25.208459854125977,152.21792602539062,0.2532081758251315,0.14364218711853027
20700,,,256.1712341308594,149.21649169921875,0.25291719257839534,-0.012742675840854645
20750,,,16.884796142578125,151.4037628173828,0.25370194425095827,-0.26369404792785645
20800,-531.7580099833152,200,,,,
20800,,,784.8590087890625,146.4107666015625,0.25268102119073876,-0.18874695897102356
20850,,,25.623821258544922,138.78408813476562,0.2526138954993121,-0.0366026796400547
20900,,,14.862577438354492,156.5792236328125,0.25242782340536224,0.017812274396419525
20950,,,19.187543869018555,127.22007751464844,0.2527538516424996,0.0013950727880001068
21000,-0.18875655967272917,200,,,,
21000,,,20.400985717773438,154.60845947265625,0.25120882968763936,0.2763736844062805
21050,,,176.9811553955078,140.4156036376953,0.24915402624630933,0.10547812283039093
21100,,,549.567138671875,146.17123413085938,0.24978548571234893,0.15140533447265625
21150,,,555.9951782226562,147.273193359375,0.24859731132858748,0.07598558813333511
21200,-360.4273556688348,200,,,,
21200,,,14.673398971557617,142.3045654296875,0.2486306349124953,0.007031422108411789
21250,,,537.8899536132812,133.10279846191406,0.24793734617907642,-0.07314851135015488
21300,,,882.6532592773438,149.27267456054688,0.2475721953365291,0.17302457988262177
21350,,,429.8814697265625,146.390625,0.2478935245151836,0.1646556556224823
21400,-515.6836957156182,200,,,,
21400,,,343.90411376953125,131.4189910888672,0.24648818083852897,-0.13667383790016174
21450,,,1543.575439453125,156.58070373535156,0.2460686654210338,0.39521825313568115
21500,,,288.39208984375,143.5033721923828,0.2453632241597829,-0.11764173954725266
21550,,,693.31640625,138.3482208251953,0.2448191731757381,-0.12918859720230103
21600,-481.8740744305728,200,,,,
21600,,,31.93590545654297,142.36074829101562,0.2446476758775527,-0.01656472682952881
21650,,,23.44727897644043,134.06292724609375,0.2450473685391813,-0.1879294067621231
21700,,,13.648273468017578,135.57785034179688,0.24500225510249443,-0.08973482251167297
21750,,,15.90173053741455,132.66049194335938,0.24457555581334323,-0.04047291725873947
21800,-362.4488833415973,200,,,,
21800,,,100.69862365722656,136.89505004882812,0.24402358670738114,-0.18278539180755615
21850,,,30.17630958557129,135.18557739257812,0.24290447977546803,-0.2391127347946167
21900,,,22.171794891357422,147.11416625976562,0.2426701495574243,-0.10345616191625595
21950,,,214.17044067382812,139.22927856445312,0.24084936342197855,-0.04224465787410736
22000,-473.5096442263674,200,,,,
22000,,,209.01632690429688,138.28424072265625,0.240062649919333,-0.13059401512145996
22050,,,460.09686279296875,148.43421936035156,0.23957827645211266,0.03557802736759186
22100,,,306.17425537109375,135.79263305664062,0.2394543101497492,-0.07369524985551834
22150,,,20.426406860351562,146.6136932373047,0.2403391827271988,0.036013413220644
22200,-496.5263688740318,200,,,,
22200,,,32.19725036621094,153.894287109375,0.24005799430732225,0.13232854008674622
22250,,,647.0667724609375,132.8740234375,0.23889200611990655,-0.15835486352443695
22300,,,25.822200775146484,132.00827026367188,0.23737166504009913,0.18224066495895386
22350,,,66.33873748779297,143.94430541992188,0.23896325687478578,0.12939254939556122
22400,-473.1654176179453,200,,,,
22400,,,21.927513122558594,144.5011749267578,0.23961643317823092,-0.050457824021577835
22450,,,26.518421173095703,138.1876983642578,0.24101019128620843,0.09058176726102829
22500,,,12.689517974853516,135.00311279296875,0.240780630979299,-0.3276722729206085
22550,,,25.161270141601562,137.20535278320312,0.24060614204799902,0.06975662708282471
22600,-358.00597511521687,200,,,,
22600,,,362.1882629394531,142.22572326660156,0.2409293230253123,0.13176994025707245
22650,,,30.427902221679688,143.54165649414062,0.24115452516758604,0.017013967037200928
22700,,,13.09804916381836,132.84231567382812,0.24143308559130916,0.008428595960140228
22750,,,678.6354370117188,142.89764404296875,0.24199871575554277,-0.04937947914004326
22800,-0.4037222730745011,200,,,,
22800,,,950.202880859375,131.36627197265625,0.24156987260871576,0.35516446828842163
22850,,,23.132884979248047,133.86740112304688,0.24178519929517384,0.1506487876176834
22900,,,1194.535400390625,138.81622314453125,0.24268531112977593,0.09886933863162994
22950,,,18.184293746948242,132.20297241210938,0.2434906719839892,-0.06160513684153557
23000,-123.20193878164696,200,,,,
23000,,,749.9960327148438,138.4385986328125,0.24336816111962697,-0.04729095846414566
23050,,,677.714599609375,133.803955078125,0.24387167976167637,-0.3465176522731781
23100,,,19.891788482666016,131.14227294921875,0.24359252502409146,-0.1222657635807991
23150,,,118.82540893554688,144.18130493164062,0.24330652122891572,0.1286192089319229
23200,-121.63793246207061,200,,,,
23200,,,1502.60546875,119.29777526855469,0.242146133369558,-0.19815829396247864
23250,,,371.49639892578125,137.0227508544922,0.2412597132382438,-0.14066247642040253
23300,,,32.159420013427734,146.24383544921875,0.2402327525406898,-0.10126618295907974
23350,,,28.210268020629883,144.320556640625,0.23884359588634926,0.07152581959962845
23400,-0.41464653534413165,200,,,,
23400,,,25.580223083496094,133.58612060546875,0.23688373378954813,0.3052816092967987
23450,,,12.25381088256836,145.92425537109375,0.23514133356557396,0.12748849391937256
23500,,,14.477149963378906,133.59881591796875,0.23516042983530822,-0.21406139433383942
23550,,,379.05413818359375,132.13059997558594,0.23370927163609415,0.1190357506275177
23600,-489.64523192155895,200,,,,
23600,,,23.50054359436035,119.10159301757812,0.23276734533829516,-0.08499050885438919
23650,,,19.800294876098633,130.82266235351562,0.23333330467568095,-0.006566885858774185
23700,,,23.779630661010742,145.12313842773438,0.23211281478467843,0.292805552482605
23750,,,101.39161682128906,129.735595703125,0.23135525700436044,0.053222909569740295
23800,-242.38327253074317,200,,,,
23800,,,396.15191650390625,129.14627075195312,0.23144133767588326,0.33574149012565613
23850,,,59.86675262451172,129.71673583984375,0.23262622400570085,-0.08306343108415604
23900,,,462.07611083984375,128.00387573242188,0.23225306175677918,-0.21066619455814362
23950,,,21.105968475341797,131.43585205078125,0.2303600255708853,0.014425031840801239
24000,-0.4040977812879939,200,,,,
24000,,,17.103647232055664,138.54364013671875,0.22910642445405682,0.04846504330635071
24050,,,569.3208618164062,114.3777847290039,0.22915809423112643,0.18806184828281403
24100,,,13.435493469238281,125.13925170898438,0.2293361416007051,-0.06299863755702972
24150,,,557.9395751953125,134.46240234375,0.22732084508875205,-0.059090256690979004
24200,-499.9206671458136,200,,,,
24200,,,28.968830108642578,123.99031066894531,0.22627573959046998,-0.024027150124311447
24250,,,1552.2301025390625,127.77965545654297,0.2254153613473271,-0.30171602964401245
24300,,,147.09088134765625,112.19024658203125,0.2247124639691299,-0.28093594312667847
24350,,,1214.674560546875,137.25547790527344,0.22341513879636465,-0.01822647452354431
24400,-238.01333018279996,200,,,,
24400,,,559.5404052734375,132.49752807617188,0.22140826075784056,-0.2282797396183014
24450,,,1070.276123046875,125.8992919921875,0.22014529585863213,-0.20594505965709686
24500,,,2044.1583251953125,130.06961059570312,0.2191412686547748,0.013304315507411957
24550,,,35.471378326416016,134.8212127685547,0.21803533170891104,0.1686226725578308
24600,-234.70208104290518,200,,,,
24600,,,1032.5498046875,132.2029571533203,0.21841361396977305,0.09841299802064896
24650,,,12.669203758239746,138.9528350830078,0.21915688728563823,-0.13186952471733093
24700,,,364.761962890625,128.84059143066406,0.22012283734550328,-0.08523906767368317
24750,,,15.654632568359375,132.9313201904297,0.2191290442517195,0.054285697638988495
24800,-121.88354160301485,200,,,,
24800,,,13.847518920898438,144.8187713623047,0.219376372980985,0.14720779657363892
24850,,,23.145591735839844,126.98593139648438,0.21855097378703667,-0.008528095670044422
24900,,,16.42340850830078,118.88938903808594,0.21822557750579333,0.04492456465959549
24950,,,784.9267578125,112.38307189941406,0.21715507178162122,-0.2969813346862793
25000,-515.3182704643779,200,,,,
25000,,,566.399169921875,137.1163330078125,0.21717289582259922,0.08936716616153717
25050,,,17.864463806152344,142.20103454589844,0.21558620499386957,0.18232031166553497
25100,,,14.96031379699707,123.20359802246094,0.21490832404387808,0.015432357788085938
25150,,,30.379188537597656,128.51773071289062,0.21382175103723844,-0.03859064728021622
25200,-123.05859409974693,200,,,,
25200,,,611.8536376953125,129.89309692382812,0.21211133359194645,0.12065137922763824
25250,,,186.16331481933594,118.78860473632812,0.21111597603597412,-0.12975092232227325
25300,,,357.52008056640625,132.2340850830078,0.21024122604822032,0.3490782082080841
25350,,,16.366676330566406,123.69580078125,0.21043404672588312,0.13867539167404175
25400,-747.2730709921004,200,,,,
25400,,,13.81745719909668,119.11363220214844,0.20937135098248363,-0.10802032053470612
25450,,,733.8292236328125,124.05464172363281,0.20774355031446634,-0.21951507031917572
25500,,,262.9576416015625,130.7550048828125,0.2057137997922213,0.01816645637154579
25550,,,21.538330078125,142.57095336914062,0.20468664511780685,0.07390768826007843
25600,-0.320045330127293,200,,,,
25600,,,12.46359634399414,110.81231689453125,0.20394699217293258,-0.44285866618156433
25650,,,669.9596557617188,118.40729522705078,0.20355547625392362,-0.5068802237510681
25700,,,18.05667495727539,134.20973205566406,0.20113100447260268,0.013047724962234497
25750,,,17.1671142578125,135.46560668945312,0.20198806703226407,0.11965958774089813
25800,-621.6731657092621,200,,,,
25800,,,15.86203384399414,127.61793518066406,0.20257208638229188,-0.08871996402740479
25850,,,24.08086395263672,122.7080078125,0.20175334040238263,-0.1724783182144165
25900,,,15.777360916137695,129.05810546875,0.20142240507777412,0.016915213316679
25950,,,17.524433135986328,103.40177917480469,0.200325111692127,-0.5204572677612305
26000,-120.12149361607867,200,,,,
26000,,,739.4588623046875,129.37413024902344,0.19956229399010764,-0.06715870648622513
26050,,,168.18035888671875,112.69003295898438,0.19925731093836646,-0.25082552433013916
26100,,,14.823427200317383,128.49339294433594,0.1980241517438585,-0.27443432807922363
26150,,,133.66510009765625,119.9923095703125,0.19776730979934576,0.09524398297071457
26200,-237.82745896048158,200,,,,
26200,,,450.64898681640625,138.1542205810547,0.19788055237944605,0.2501220703125
26250,,,352.56646728515625,110.25493621826172,0.19661998454402932,-0.2991820275783539
26300,,,160.48040771484375,135.73046875,0.1967736387484273,0.2869477868080139
26350,,,14.468375205993652,131.805908203125,0.1967082926761857,-0.09401162713766098
26400,-239.36972318957396,200,,,,
26400,,,22.235599517822266,123.84947204589844,0.1958501409358195,0.07114677131175995
26450,,,19.990928649902344,104.14237976074219,0.195667400453924,-0.06693433225154877
26500,,,16.438358306884766,112.84812927246094,0.19479436051438803,-0.2908593416213989
26550,,,16.452648162841797,135.26345825195312,0.1938037594931856,-0.10111530125141144
26600,-122.30151201964968,200,,,,
26600,,,15.136831283569336,123.43145751953125,0.19266832067160317,-0.03950834274291992
26650,,,195.40179443359375,124.19099426269531,0.19187107467238368,0.11655303090810776
26700,,,545.777099609375,124.4246826171875,0.19100496467195602,-0.023154929280281067
26750,,,565.1796875,125.48928833007812,0.19024627912152223,0.22920091450214386
26800,-0.66418558475486,200,,,,
26800,,,16.110122680664062,116.20233917236328,0.18954656227258296,0.06567087769508362
26850,,,19.535717010498047,133.02455139160156,0.1883358625947558,0.19158852100372314
26900,,,10.97830581665039,109.35870361328125,0.18762625258979862,-0.34219589829444885
26950,,,12.568613052368164,110.96453857421875,0.18602784572767014,-0.08307232707738876
27000,-124.08568266697812,200,,,,
27000,,,13.640539169311523,115.9745101928711,0.1846373200291193,-0.06557664275169373
27050,,,10.075783729553223,139.85494995117188,0.18299957896516497,0.2020231932401657
27100,,,16.114246368408203,131.8738555908203,0.1820617247489137,0.05575753003358841
27150,,,14.148618698120117,107.31890869140625,0.18143556877349767,-0.3768816590309143
27200,-243.30517946238547,200,,,,
27200,,,135.2685546875,132.46896362304688,0.18067311397232497,0.179054394364357
27250,,,105.681396484375,115.22822570800781,0.17976735164933258,-0.2002110481262207
27300,,,122.85905456542969,113.08604431152344,0.17858426422577944,-0.1710602343082428
27350,,,15.951664924621582,110.12149047851562,0.1771226659311973,-0.3073917329311371
27400,-356.17403312447254,200,,,,
27400,,,21.482765197753906,113.10954284667969,0.1765014754640611,0.050362639129161835
27450,,,117.85226440429688,111.29876708984375,0.17701518159392532,0.08270351588726044
27500,,,23.108360290527344,133.17236328125,0.17695502724888115,0.06575341522693634
27550,,,21.057750701904297,113.82927703857422,0.17586061396388075,-0.07277440279722214
27600,-231.34086583794178,200,,,,
27600,,,18.961078643798828,135.17233276367188,0.1757276296855914,-0.14857357740402222
27650,,,22.028587341308594,118.03166198730469,0.17581639746229102,-0.027456462383270264
27700,,,11.33447551727295,120.63117980957031,0.1749600597653445,-0.07859983295202255
27750,,,14.24573040008545,123.02957916259766,0.1735653398556224,0.0037093721330165863
27800,-358.5058908010281,200,,,,
27800,,,294.85595703125,116.89720153808594,0.17253696572084995,0.3508792519569397
27850,,,172.36764526367188,108.36575317382812,0.17301027305734265,0.3113562762737274
27900,,,8.669708251953125,120.17658996582031,0.1723249129519746,-0.33045482635498047
27950,,,24.125587463378906,126.70918273925781,0.17232480771615583,0.2458205223083496
28000,-587.3909080991762,200,,,,
28000,,,60.109859466552734,115.69735717773438,0.1722875346437301,-0.0008972864598035812
28050,,,12.727775573730469,102.99244689941406,0.17166822341772808,-0.17320454120635986
28100,,,681.1639404296875,114.872802734375,0.17071745939724067,-0.015043575316667557
28150,,,29.154251098632812,121.14275360107422,0.1703951635190746,-0.03645527362823486
28200,-0.24261769607563538,200,,,,
28200,,,13.463315963745117,120.58231353759766,0.16975869914337127,0.376295268535614
28250,,,11.434097290039062,118.3429183959961,0.16932560201866861,-0.0454251766204834
28300,,,19.477510452270508,110.48682403564453,0.1695320693218579,0.15323345363140106
28350,,,12.623254776000977,134.0311279296875,0.16892634784791133,-0.021787891164422035
28400,-478.59842089532685,200,,,,
28400,,,234.67593383789062,123.99903106689453,0.16875600993964454,0.2701508402824402
28450,,,16.659997940063477,115.14825439453125,0.16760225610426996,-0.18434567749500275
28500,,,89.41465759277344,120.08218383789062,0.1671569676879379,-0.04181048274040222
28550,,,13.633373260498047,121.65140533447266,0.166283389312213,0.18449443578720093
28600,-354.97100431420506,200,,,,
28600,,,113.10066223144531,115.7537841796875,0.16625674078168284,-0.0648728609085083
28650,,,16.639123916625977,105.59373474121094,0.16592496294131237,-0.2800685167312622
28700,,,776.240234375,107.834716796875,0.16601399380776824,-0.11502967774868011
28750,,,155.1484832763672,108.51293182373047,0.166042984087003,-0.3150337338447571
28800,-121.28085166976085,200,,,,
28800,,,744.505615234375,108.29075622558594,0.16625040265998495,0.37016409635543823
28850,,,562.0104370117188,127.84382629394531,0.16817858081511744,0.007994532585144043
28900,,,121.72666931152344,125.25850677490234,0.16899776619036333,0.11065428704023361
28950,,,88.20339965820312,109.31341552734375,0.16865251280099383,-0.09647168219089508
29000,-126.52136165311697,200,,,,
29000,,,543.7147827148438,115.58214569091797,0.1674949054568331,-0.03426922857761383
29050,,,11.243780136108398,100.38142395019531,0.16664955482987076,-0.14548751711845398
29100,,,601.4901123046875,107.67063903808594,0.16631070269954218,-0.006345957517623901
29150,,,433.197021484375,117.69317626953125,0.16591336281238475,0.009447261691093445
29200,-123.41101285461635,200,,,,
29200,,,420.90472412109375,112.56800079345703,0.16504203111744573,-0.03573065996170044
29250,,,127.28346252441406,120.4247055053711,0.16458651242176403,-0.15886780619621277
29300,,,173.76390075683594,110.30778503417969,0.16434914581145124,0.2418597936630249
29350,,,12.977685928344727,89.41382598876953,0.16469329259783183,-0.005031004548072815
29400,-0.5363632938873688,200,,,,
29400,,,17.976242065429688,104.6126937866211,0.1645019112294676,-0.5117889046669006
29450,,,18.67233657836914,113.541748046875,0.16406788152949422,-0.11261586844921112
29500,,,169.79074096679688,114.25926208496094,0.16322069117966218,-0.0728689506649971
29550,,,1288.690185546875,109.1588134765625,0.16211489358913544,0.018295392394065857
29600,-125.5930338454764,200,,,,
29600,,,14.771207809448242,114.81228637695312,0.16199788485254343,-0.001901380717754364
29650,,,13.913055419921875,117.343017578125,0.16224634263574278,-0.37337756156921387
29700,,,10.83698844909668,119.29911804199219,0.16287809947298093,0.04037071391940117
29750,,,9.22038459777832,97.66207122802734,0.16301188006363435,-0.24386684596538544
29800,-365.13835390711574,200,,,,
29800,,,17.818744659423828,115.35942077636719,0.16314403760188795,-0.0926499292254448
29850,,,82.87890625,117.04633331298828,0.16213617325911628,-0.026062287390232086
29900,,,1433.966796875,107.5117416381836,0.16165411052842932,-0.04780355095863342
29950,,,19.575393676757812,122.0109634399414,0.16188146396398054,-0.0003338567912578583
30000,-120.53178355327265,200,,,,
30000,,,12.121070861816406,93.08741760253906,0.16078013584176543,-0.6027771830558777
30050,,,536.3786010742188,127.39579772949219,0.1593217018836918,0.018605291843414307
30100,,,12.485994338989258,106.17938232421875,0.1591310798312559,-0.28941601514816284
30150,,,10.629800796508789,106.26163482666016,0.1595227980206734,-0.18643425405025482
30200,-478.9585574889925,200,,,,
30200,,,16.50359344482422,114.34851837158203,0.15938507721268122,0.11766955256462097
30250,,,10.383218765258789,117.94778442382812,0.1589020022399741,-0.3079826831817627
30300,,,885.102783203125,119.56607818603516,0.15863811629472793,0.36045947670936584
30350,,,859.4178466796875,118.84980773925781,0.15853566560008744,0.3378653824329376
30400,-650.9891278328664,200,,,,
30400,,,14.63892936706543,112.90950775146484,0.15806075870112776,0.24685418605804443
30450,,,18.581653594970703,105.88548278808594,0.15691736325459849,0.06882867217063904
30500,,,6.620444297790527,112.53104400634766,0.15522982430269172,-0.23223485052585602
30550,,,137.7286376953125,109.06473541259766,0.15386939453089596,-0.140013188123703
30600,-124.59609789405414,200,,,,
30600,,,9.75772476196289,107.13198852539062,0.15299918109851263,-0.20472940802574158
30650,,,231.52816772460938,111.93077087402344,0.15223190391751287,-0.35034507513046265
30700,,,12.430669784545898,101.87186431884766,0.15141548007292682,-0.2776884436607361
30750,,,15.10112476348877,121.6844253540039,0.1506127928968247,0.19684278964996338
30800,-125.75598524363947,200,,,,
30800,,,11.635494232177734,108.12429809570312,0.14972969861594176,0.2441091686487198
30850,,,348.8311767578125,106.10287475585938,0.1500136210308007,-0.053106870502233505
30900,,,534.5860595703125,114.91361999511719,0.14890886868445702,0.05657465383410454
30950,,,181.4595947265625,102.033935546875,0.14813891749523536,0.10999760031700134
31000,-593.4069078620106,200,,,,
31000,,,153.51190185546875,111.69507598876953,0.14620727924902152,-0.08233222365379333
31050,,,10.335701942443848,108.2931137084961,0.14509511987270896,0.38851508498191833
31100,,,648.7601318359375,91.84330749511719,0.14493881762031077,-0.23236083984375
31150,,,110.96531677246094,110.12905883789062,0.14462611619672497,0.037371180951595306
31200,-355.7360357632342,200,,,,
31200,,,13.753766059875488,110.69235229492188,0.14459353591943336,-0.2907487750053406
31250,,,15.621872901916504,110.52133178710938,0.14438448274144694,0.07357373833656311
31300,,,18.54771614074707,106.02873992919922,0.14407076018405118,0.09246454387903214
31350,,,8.64273452758789,111.2093734741211,0.1438132082726991,-0.2056889832019806
31400,-240.83216173307062,200,,,,
31400,,,117.89925384521484,108.46012115478516,0.1436302644118722,-0.11007580161094666
31450,,,17.009765625,103.873046875,0.14309154377985323,0.09833444654941559
31500,,,7.465181350708008,108.51513671875,0.14303908131558876,0.04056503251194954
31550,,,9.449851989746094,111.48287963867188,0.14293296144882328,-0.5029889345169067
31600,-125.72389496970501,200,,,,
31600,,,531.6820068359375,128.1908416748047,0.14182173990691666,0.3355845808982849
31650,,,682.4989013671875,101.05364990234375,0.1424942210569754,-0.09732416272163391
31700,,,10.094619750976562,105.20758056640625,0.1429422308999061,0.03505367785692215
31750,,,537.961669921875,115.52468872070312,0.1430936122125715,0.5083805918693542
31800,-122.96820495572172,200,,,,
31800,,,10.209385871887207,113.92501831054688,0.14304348029231495,0.37900182604789734
31850,,,12.766243934631348,118.53850555419922,0.1429832934311428,0.0981530100107193
31900,,,344.3052978515625,111.22416687011719,0.14288134084050028,0.2561418116092682
31950,,,9.858232498168945,102.06710815429688,0.14273728010400838,-0.11984210461378098
32000,-245.20280528959222,200,,,,
32000,,,21.060850143432617,109.87580871582031,0.14262422687033088,0.06371962279081345
32050,,,12.86495590209961,103.29450988769531,0.14172262920449735,-0.04237775504589081
32100,,,657.0269775390625,102.28015899658203,0.14106713205678725,-0.22589203715324402
32150,,,10.788732528686523,102.53639221191406,0.1400067952171673,-0.24151672422885895
32200,-125.28937796835777,200,,,,
32200,,,14.831504821777344,102.13905334472656,0.1397276013447665,-0.2996145486831665
32250,,,122.28544616699219,102.25575256347656,0.1395670946403919,0.23063580691814423
32300,,,614.8470458984375,100.55793762207031,0.13907417367122665,0.24593549966812134
32350,,,62.596214294433594,86.55889129638672,0.13939200156351225,0.15263058245182037
32400,-494.6794722188157,200,,,,
32400,,,9.927879333496094,97.13542938232422,0.1404702103272418,-0.1927848756313324
32450,,,1555.3197021484375,100.71595001220703,0.14038491600805417,-0.19042998552322388
32500,,,17.2652587890625,113.30870819091797,0.1396902920422878,0.25616347789764404
32550,,,656.5250244140625,98.63211059570312,0.1399384383699785,-0.1409815549850464
32600,-122.48649762731881,200,,,,
32600,,,209.603271484375,94.82929229736328,0.1393344639144988,-0.17967815697193146
